transaction_code,date,time,datetime,day_of_week,day_name,month,is_weekend,is_payday,event,event_multiplier,total,payment_method,amount_paid,change,num_items
TRX-260404-05860,2026-04-04,08:34:00,2026-04-04 08:34:00,5,Saturday,4,1,1,normal,1.0,4000,CASH,5000,1000,1
TRX-260404-05861,2026-04-04,13:42:00,2026-04-04 13:42:00,5,Saturday,4,1,1,normal,1.0,2000,CASH,5000,3000,1
TRX-260404-05862,2026-04-04,19:57:00,2026-04-04 19:57:00,5,Saturday,4,1,1,normal,1.0,99000,TRANSFER,99000,0,2
TRX-260404-05863,2026-04-04,14:33:00,2026-04-04 14:33:00,5,Saturday,4,1,1,normal,1.0,67000,CASH,70000,3000,3
TRX-260404-05864,2026-04-04,09:12:00,2026-04-04 09:12:00,5,Saturday,4,1,1,normal,1.0,12000,CASH,15000,3000,2
TRX-260404-05865,2026-04-04,06:21:00,2026-04-04 06:21:00,5,Saturday,4,1,1,normal,1.0,39000,CASH,40000,1000,2
TRX-260404-05866,2026-04-04,12:37:00,2026-04-04 12:37:00,5,Saturday,4,1,1,normal,1.0,12000,CASH,15000,3000,1
TRX-260404-05867,2026-04-04,10:31:00,2026-04-04 10:31:00,5,Saturday,4,1,1,normal,1.0,181600,CASH,185000,3400,5
TRX-260404-05868,2026-04-04,19:18:00,2026-04-04 19:18:00,5,Saturday,4,1,1,normal,1.0,39000,CASH,40000,1000,3
TRX-260404-05869,2026-04-04,07:12:00,2026-04-04 07:12:00,5,Saturday,4,1,1,normal,1.0,20250,CASH,25000,4750,2
TRX-260404-05870,2026-04-04,20:59:00,2026-04-04 20:59:00,5,Saturday,4,1,1,normal,1.0,8000,CASH,10000,2000,2
TRX-260404-05871,2026-04-04,17:53:00,2026-04-04 17:53:00,5,Saturday,4,1,1,normal,1.0,63000,CASH,65000,2000,2
TRX-260404-05872,2026-04-04,18:00:00,2026-04-04 18:00:00,5,Saturday,4,1,1,normal,1.0,60000,CASH,65000,5000,2
TRX-260404-05873,2026-04-04,09:56:00,2026-04-04 09:56:00,5,Saturday,4,1,1,normal,1.0,7250,CASH,10000,2750,2
TRX-260404-05874,2026-04-04,17:21:00,2026-04-04 17:21:00,5,Saturday,4,1,1,normal,1.0,5000,CASH,10000,5000,1
TRX-260405-05875,2026-04-05,16:00:00,2026-04-05 16:00:00,6,Sunday,4,1,1,normal,1.0,12000,QRIS,12000,0,2
TRX-260405-05876,2026-04-05,17:38:00,2026-04-05 17:38:00,6,Sunday,4,1,1,normal,1.0,24500,QRIS,24500,0,5
TRX-260405-05877,2026-04-05,08:15:00,2026-04-05 08:15:00,6,Sunday,4,1,1,normal,1.0,79100,CASH,80000,900,3
TRX-260405-05878,2026-04-05,15:55:00,2026-04-05 15:55:00,6,Sunday,4,1,1,normal,1.0,25700,CASH,30000,4300,2
TRX-260405-05879,2026-04-05,15:05:00,2026-04-05 15:05:00,6,Sunday,4,1,1,normal,1.0,15000,QRIS,15000,0,2
TRX-260405-05880,2026-04-05,10:54:00,2026-04-05 10:54:00,6,Sunday,4,1,1,normal,1.0,22550,CASH,25000,2450,2
TRX-260405-05881,2026-04-05,21:31:00,2026-04-05 21:31:00,6,Sunday,4,1,1,normal,1.0,7000,CASH,10000,3000,2
TRX-260405-05882,2026-04-05,13:49:00,2026-04-05 13:49:00,6,Sunday,4,1,1,normal,1.0,58000,CASH,60000,2000,2
TRX-260405-05883,2026-04-05,17:39:00,2026-04-05 17:39:00,6,Sunday,4,1,1,normal,1.0,77000,CASH,80000,3000,4
TRX-260405-05884,2026-04-05,08:59:00,2026-04-05 08:59:00,6,Sunday,4,1,1,normal,1.0,120000,CASH,125000,5000,3
TRX-260405-05885,2026-04-05,16:32:00,2026-04-05 16:32:00,6,Sunday,4,1,1,normal,1.0,12000,QRIS,12000,0,1
TRX-260405-05886,2026-04-05,07:52:00,2026-04-05 07:52:00,6,Sunday,4,1,1,normal,1.0,16000,CASH,20000,4000,2
TRX-260405-05887,2026-04-05,11:54:00,2026-04-05 11:54:00,6,Sunday,4,1,1,normal,1.0,109500,CASH,110000,500,2
TRX-260405-05888,2026-04-05,10:23:00,2026-04-05 10:23:00,6,Sunday,4,1,1,normal,1.0,116000,CASH,120000,4000,3
TRX-260405-05889,2026-04-05,18:26:00,2026-04-05 18:26:00,6,Sunday,4,1,1,normal,1.0,92000,CASH,95000,3000,3
TRX-260405-05890,2026-04-05,10:49:00,2026-04-05 10:49:00,6,Sunday,4,1,1,normal,1.0,9000,CASH,10000,1000,1
TRX-260405-05891,2026-04-05,09:51:00,2026-04-05 09:51:00,6,Sunday,4,1,1,normal,1.0,22350,CASH,25000,2650,3
TRX-260405-05892,2026-04-05,15:16:00,2026-04-05 15:16:00,6,Sunday,4,1,1,normal,1.0,22000,CASH,25000,3000,4
TRX-260405-05893,2026-04-05,08:10:00,2026-04-05 08:10:00,6,Sunday,4,1,1,normal,1.0,6000,TRANSFER,6000,0,2
TRX-260405-05894,2026-04-05,08:27:00,2026-04-05 08:27:00,6,Sunday,4,1,1,normal,1.0,30500,CASH,35000,4500,5
TRX-260405-05895,2026-04-05,11:40:00,2026-04-05 11:40:00,6,Sunday,4,1,1,normal,1.0,16000,CASH,20000,4000,3
TRX-260405-05896,2026-04-05,07:49:00,2026-04-05 07:49:00,6,Sunday,4,1,1,normal,1.0,96000,CASH,100000,4000,3
TRX-260405-05897,2026-04-05,12:33:00,2026-04-05 12:33:00,6,Sunday,4,1,1,normal,1.0,33500,CASH,35000,1500,4
TRX-260405-05898,2026-04-05,16:22:00,2026-04-05 16:22:00,6,Sunday,4,1,1,normal,1.0,78000,QRIS,78000,0,2
TRX-260405-05899,2026-04-05,09:45:00,2026-04-05 09:45:00,6,Sunday,4,1,1,normal,1.0,78500,CASH,80000,1500,3
TRX-260405-05900,2026-04-05,17:28:00,2026-04-05 17:28:00,6,Sunday,4,1,1,normal,1.0,13000,CASH,15000,2000,3
TRX-260405-05901,2026-04-05,12:02:00,2026-04-05 12:02:00,6,Sunday,4,1,1,normal,1.0,52200,CASH,55000,2800,2
TRX-260405-05902,2026-04-05,19:45:00,2026-04-05 19:45:00,6,Sunday,4,1,1,normal,1.0,21000,CASH,25000,4000,3
TRX-260405-05903,2026-04-05,18:18:00,2026-04-05 18:18:00,6,Sunday,4,1,1,normal,1.0,24000,CASH,25000,1000,3
TRX-260405-05904,2026-04-05,10:19:00,2026-04-05 10:19:00,6,Sunday,4,1,1,normal,1.0,37000,CASH,40000,3000,2
TRX-260405-05905,2026-04-05,15:02:00,2026-04-05 15:02:00,6,Sunday,4,1,1,normal,1.0,49000,QRIS,49000,0,2
TRX-260405-05906,2026-04-05,16:08:00,2026-04-05 16:08:00,6,Sunday,4,1,1,normal,1.0,70000,CASH,75000,5000,2
TRX-260405-05907,2026-04-05,07:00:00,2026-04-05 07:00:00,6,Sunday,4,1,1,normal,1.0,48000,CASH,50000,2000,1
TRX-260405-05908,2026-04-05,09:25:00,2026-04-05 09:25:00,6,Sunday,4,1,1,normal,1.0,62000,CASH,65000,3000,4
TRX-260405-05909,2026-04-05,16:05:00,2026-04-05 16:05:00,6,Sunday,4,1,1,normal,1.0,89000,CASH,90000,1000,5
TRX-260405-05910,2026-04-05,17:41:00,2026-04-05 17:41:00,6,Sunday,4,1,1,normal,1.0,42000,QRIS,42000,0,4
TRX-260405-05911,2026-04-05,16:25:00,2026-04-05 16:25:00,6,Sunday,4,1,1,normal,1.0,12000,CASH,15000,3000,2
TRX-260405-05912,2026-04-05,16:18:00,2026-04-05 16:18:00,6,Sunday,4,1,1,normal,1.0,11000,TRANSFER,11000,0,2
TRX-260405-05913,2026-04-05,16:31:00,2026-04-05 16:31:00,6,Sunday,4,1,1,normal,1.0,84000,TRANSFER,84000,0,3
TRX-260405-05914,2026-04-05,10:49:00,2026-04-05 10:49:00,6,Sunday,4,1,1,normal,1.0,39000,TRANSFER,39000,0,2
TRX-260405-05915,2026-04-05,12:50:00,2026-04-05 12:50:00,6,Sunday,4,1,1,normal,1.0,22000,CASH,25000,3000,2
TRX-260405-05916,2026-04-05,18:17:00,2026-04-05 18:17:00,6,Sunday,4,1,1,normal,1.0,54500,CASH,55000,500,4
TRX-260406-05917,2026-04-06,17:16:00,2026-04-06 17:16:00,0,Monday,4,0,0,normal,1.0,139000,CASH,140000,1000,2
TRX-260406-05918,2026-04-06,08:00:00,2026-04-06 08:00:00,0,Monday,4,0,0,normal,1.0,33000,CASH,35000,2000,2
TRX-260406-05919,2026-04-06,10:52:00,2026-04-06 10:52:00,0,Monday,4,0,0,normal,1.0,23000,CASH,25000,2000,3
TRX-260406-05920,2026-04-06,14:11:00,2026-04-06 14:11:00,0,Monday,4,0,0,normal,1.0,13000,CASH,15000,2000,3
TRX-260406-05921,2026-04-06,15:32:00,2026-04-06 15:32:00,0,Monday,4,0,0,normal,1.0,86000,CASH,90000,4000,3
TRX-260406-05922,2026-04-06,17:01:00,2026-04-06 17:01:00,0,Monday,4,0,0,normal,1.0,10000,CASH,15000,5000,2
TRX-260406-05923,2026-04-06,15:30:00,2026-04-06 15:30:00,0,Monday,4,0,0,normal,1.0,116000,CASH,120000,4000,4
TRX-260406-05924,2026-04-06,06:57:00,2026-04-06 06:57:00,0,Monday,4,0,0,normal,1.0,37900,CASH,40000,2100,5
TRX-260406-05925,2026-04-06,14:09:00,2026-04-06 14:09:00,0,Monday,4,0,0,normal,1.0,42550,CASH,45000,2450,4
TRX-260406-05926,2026-04-06,07:04:00,2026-04-06 07:04:00,0,Monday,4,0,0,normal,1.0,148000,CASH,150000,2000,5
TRX-260406-05927,2026-04-06,18:32:00,2026-04-06 18:32:00,0,Monday,4,0,0,normal,1.0,7000,CASH,10000,3000,3
TRX-260406-05928,2026-04-06,14:24:00,2026-04-06 14:24:00,0,Monday,4,0,0,normal,1.0,9500,CASH,10000,500,2
TRX-260406-05929,2026-04-06,06:47:00,2026-04-06 06:47:00,0,Monday,4,0,0,normal,1.0,57000,CASH,60000,3000,1
TRX-260406-05930,2026-04-06,14:51:00,2026-04-06 14:51:00,0,Monday,4,0,0,normal,1.0,41100,CASH,45000,3900,3
TRX-260406-05931,2026-04-06,16:13:00,2026-04-06 16:13:00,0,Monday,4,0,0,normal,1.0,21000,CASH,25000,4000,2
TRX-260406-05932,2026-04-06,08:58:00,2026-04-06 08:58:00,0,Monday,4,0,0,normal,1.0,95650,QRIS,95650,0,5
TRX-260407-05933,2026-04-07,16:14:00,2026-04-07 16:14:00,1,Tuesday,4,0,0,normal,1.0,62000,QRIS,62000,0,3
TRX-260407-05934,2026-04-07,19:01:00,2026-04-07 19:01:00,1,Tuesday,4,0,0,normal,1.0,39000,CASH,40000,1000,2
TRX-260407-05935,2026-04-07,18:36:00,2026-04-07 18:36:00,1,Tuesday,4,0,0,normal,1.0,45000,CASH,50000,5000,3
TRX-260407-05936,2026-04-07,11:11:00,2026-04-07 11:11:00,1,Tuesday,4,0,0,normal,1.0,15000,TRANSFER,15000,0,2
TRX-260407-05937,2026-04-07,17:55:00,2026-04-07 17:55:00,1,Tuesday,4,0,0,normal,1.0,43550,EWALLET,43550,0,3
TRX-260407-05938,2026-04-07,13:21:00,2026-04-07 13:21:00,1,Tuesday,4,0,0,normal,1.0,19800,CASH,20000,200,3
TRX-260407-05939,2026-04-07,09:48:00,2026-04-07 09:48:00,1,Tuesday,4,0,0,normal,1.0,13000,CASH,15000,2000,2
TRX-260407-05940,2026-04-07,11:28:00,2026-04-07 11:28:00,1,Tuesday,4,0,0,normal,1.0,5000,CASH,10000,5000,2
TRX-260407-05941,2026-04-07,09:42:00,2026-04-07 09:42:00,1,Tuesday,4,0,0,normal,1.0,12000,QRIS,12000,0,2
TRX-260407-05942,2026-04-07,10:49:00,2026-04-07 10:49:00,1,Tuesday,4,0,0,normal,1.0,4000,TRANSFER,4000,0,1
TRX-260407-05943,2026-04-07,18:29:00,2026-04-07 18:29:00,1,Tuesday,4,0,0,normal,1.0,105900,QRIS,105900,0,5
TRX-260407-05944,2026-04-07,13:45:00,2026-04-07 13:45:00,1,Tuesday,4,0,0,normal,1.0,15000,CASH,20000,5000,3
TRX-260407-05945,2026-04-07,07:01:00,2026-04-07 07:01:00,1,Tuesday,4,0,0,normal,1.0,1500,CASH,5000,3500,1
TRX-260407-05946,2026-04-07,13:20:00,2026-04-07 13:20:00,1,Tuesday,4,0,0,normal,1.0,21000,QRIS,21000,0,3
TRX-260407-05947,2026-04-07,18:23:00,2026-04-07 18:23:00,1,Tuesday,4,0,0,normal,1.0,72000,CASH,75000,3000,3
TRX-260407-05948,2026-04-07,11:03:00,2026-04-07 11:03:00,1,Tuesday,4,0,0,normal,1.0,41500,CASH,45000,3500,4
TRX-260407-05949,2026-04-07,08:46:00,2026-04-07 08:46:00,1,Tuesday,4,0,0,normal,1.0,35000,CASH,40000,5000,2
TRX-260407-05950,2026-04-07,19:01:00,2026-04-07 19:01:00,1,Tuesday,4,0,0,normal,1.0,28500,QRIS,28500,0,3
TRX-260407-05951,2026-04-07,11:54:00,2026-04-07 11:54:00,1,Tuesday,4,0,0,normal,1.0,142400,CASH,145000,2600,5
TRX-260408-05952,2026-04-08,18:50:00,2026-04-08 18:50:00,2,Wednesday,4,0,0,normal,1.0,46500,CASH,50000,3500,4
TRX-260408-05953,2026-04-08,13:36:00,2026-04-08 13:36:00,2,Wednesday,4,0,0,normal,1.0,47000,CASH,50000,3000,3
TRX-260408-05954,2026-04-08,16:34:00,2026-04-08 16:34:00,2,Wednesday,4,0,0,normal,1.0,74000,CASH,75000,1000,2
TRX-260408-05955,2026-04-08,20:05:00,2026-04-08 20:05:00,2,Wednesday,4,0,0,normal,1.0,39000,QRIS,39000,0,2
TRX-260408-05956,2026-04-08,11:02:00,2026-04-08 11:02:00,2,Wednesday,4,0,0,normal,1.0,26000,CASH,30000,4000,4
TRX-260408-05957,2026-04-08,19:01:00,2026-04-08 19:01:00,2,Wednesday,4,0,0,normal,1.0,82000,QRIS,82000,0,2
TRX-260408-05958,2026-04-08,18:03:00,2026-04-08 18:03:00,2,Wednesday,4,0,0,normal,1.0,6000,QRIS,6000,0,2
TRX-260408-05959,2026-04-08,20:09:00,2026-04-08 20:09:00,2,Wednesday,4,0,0,normal,1.0,8550,CASH,10000,1450,1
TRX-260408-05960,2026-04-08,17:32:00,2026-04-08 17:32:00,2,Wednesday,4,0,0,normal,1.0,111000,CASH,115000,4000,2
TRX-260408-05961,2026-04-08,11:09:00,2026-04-08 11:09:00,2,Wednesday,4,0,0,normal,1.0,51950,CASH,55000,3050,4
TRX-260408-05962,2026-04-08,08:03:00,2026-04-08 08:03:00,2,Wednesday,4,0,0,normal,1.0,23000,CASH,25000,2000,4
TRX-260408-05963,2026-04-08,11:11:00,2026-04-08 11:11:00,2,Wednesday,4,0,0,normal,1.0,12000,CASH,15000,3000,1
TRX-260409-05964,2026-04-09,15:06:00,2026-04-09 15:06:00,3,Thursday,4,0,0,normal,1.0,12500,QRIS,12500,0,3
TRX-260409-05965,2026-04-09,12:19:00,2026-04-09 12:19:00,3,Thursday,4,0,0,normal,1.0,9000,CASH,10000,1000,3
TRX-260409-05966,2026-04-09,16:55:00,2026-04-09 16:55:00,3,Thursday,4,0,0,normal,1.0,12000,CASH,15000,3000,2
TRX-260409-05967,2026-04-09,08:02:00,2026-04-09 08:02:00,3,Thursday,4,0,0,normal,1.0,24500,CASH,25000,500,2
TRX-260409-05968,2026-04-09,08:56:00,2026-04-09 08:56:00,3,Thursday,4,0,0,normal,1.0,11000,CASH,15000,4000,2
TRX-260409-05969,2026-04-09,20:28:00,2026-04-09 20:28:00,3,Thursday,4,0,0,normal,1.0,7000,EWALLET,7000,0,2
TRX-260409-05970,2026-04-09,10:34:00,2026-04-09 10:34:00,3,Thursday,4,0,0,normal,1.0,8500,QRIS,8500,0,3
TRX-260409-05971,2026-04-09,09:07:00,2026-04-09 09:07:00,3,Thursday,4,0,0,normal,1.0,6000,QRIS,6000,0,2
TRX-260409-05972,2026-04-09,11:59:00,2026-04-09 11:59:00,3,Thursday,4,0,0,normal,1.0,9000,CASH,10000,1000,2
TRX-260409-05973,2026-04-09,13:13:00,2026-04-09 13:13:00,3,Thursday,4,0,0,normal,1.0,8950,QRIS,8950,0,3
TRX-260409-05974,2026-04-09,16:38:00,2026-04-09 16:38:00,3,Thursday,4,0,0,normal,1.0,9000,TRANSFER,9000,0,1
TRX-260409-05975,2026-04-09,09:24:00,2026-04-09 09:24:00,3,Thursday,4,0,0,normal,1.0,22500,CASH,25000,2500,3
TRX-260409-05976,2026-04-09,13:26:00,2026-04-09 13:26:00,3,Thursday,4,0,0,normal,1.0,23000,CASH,25000,2000,3
TRX-260410-05977,2026-04-10,21:42:00,2026-04-10 21:42:00,4,Friday,4,0,0,normal,1.0,24600,QRIS,24600,0,2
TRX-260410-05978,2026-04-10,11:31:00,2026-04-10 11:31:00,4,Friday,4,0,0,normal,1.0,13000,CASH,15000,2000,2
TRX-260410-05979,2026-04-10,18:04:00,2026-04-10 18:04:00,4,Friday,4,0,0,normal,1.0,118000,CASH,120000,2000,3
TRX-260410-05980,2026-04-10,08:53:00,2026-04-10 08:53:00,4,Friday,4,0,0,normal,1.0,40000,QRIS,40000,0,3
TRX-260410-05981,2026-04-10,12:07:00,2026-04-10 12:07:00,4,Friday,4,0,0,normal,1.0,31000,CASH,35000,4000,2
TRX-260410-05982,2026-04-10,11:28:00,2026-04-10 11:28:00,4,Friday,4,0,0,normal,1.0,9500,QRIS,9500,0,2
TRX-260410-05983,2026-04-10,09:34:00,2026-04-10 09:34:00,4,Friday,4,0,0,normal,1.0,12000,CASH,15000,3000,1
TRX-260410-05984,2026-04-10,06:06:00,2026-04-10 06:06:00,4,Friday,4,0,0,normal,1.0,66000,TRANSFER,66000,0,5
TRX-260410-05985,2026-04-10,10:59:00,2026-04-10 10:59:00,4,Friday,4,0,0,normal,1.0,37000,CASH,40000,3000,3
TRX-260410-05986,2026-04-10,14:11:00,2026-04-10 14:11:00,4,Friday,4,0,0,normal,1.0,5000,CASH,10000,5000,2
TRX-260410-05987,2026-04-10,12:57:00,2026-04-10 12:57:00,4,Friday,4,0,0,normal,1.0,36000,CASH,40000,4000,3
TRX-260410-05988,2026-04-10,09:46:00,2026-04-10 09:46:00,4,Friday,4,0,0,normal,1.0,68000,CASH,70000,2000,4
TRX-260411-05989,2026-04-11,17:10:00,2026-04-11 17:10:00,5,Saturday,4,1,0,normal,1.0,44000,QRIS,44000,0,3
TRX-260411-05990,2026-04-11,11:14:00,2026-04-11 11:14:00,5,Saturday,4,1,0,normal,1.0,22000,CASH,25000,3000,4
TRX-260411-05991,2026-04-11,18:32:00,2026-04-11 18:32:00,5,Saturday,4,1,0,normal,1.0,9000,CASH,10000,1000,2
TRX-260411-05992,2026-04-11,17:43:00,2026-04-11 17:43:00,5,Saturday,4,1,0,normal,1.0,5000,CASH,10000,5000,2
TRX-260411-05993,2026-04-11,10:54:00,2026-04-11 10:54:00,5,Saturday,4,1,0,normal,1.0,3000,CASH,5000,2000,1
TRX-260411-05994,2026-04-11,20:31:00,2026-04-11 20:31:00,5,Saturday,4,1,0,normal,1.0,15500,CASH,20000,4500,1
TRX-260411-05995,2026-04-11,21:30:00,2026-04-11 21:30:00,5,Saturday,4,1,0,normal,1.0,25100,CASH,30000,4900,2
TRX-260411-05996,2026-04-11,14:30:00,2026-04-11 14:30:00,5,Saturday,4,1,0,normal,1.0,112000,CASH,115000,3000,4
TRX-260411-05997,2026-04-11,13:31:00,2026-04-11 13:31:00,5,Saturday,4,1,0,normal,1.0,28500,CASH,30000,1500,4
TRX-260411-05998,2026-04-11,18:17:00,2026-04-11 18:17:00,5,Saturday,4,1,0,normal,1.0,95000,CASH,100000,5000,2
TRX-260411-05999,2026-04-11,12:47:00,2026-04-11 12:47:00,5,Saturday,4,1,0,normal,1.0,18000,QRIS,18000,0,2
TRX-260411-06000,2026-04-11,20:06:00,2026-04-11 20:06:00,5,Saturday,4,1,0,normal,1.0,7000,CASH,10000,3000,2
TRX-260411-06001,2026-04-11,08:24:00,2026-04-11 08:24:00,5,Saturday,4,1,0,normal,1.0,104450,CASH,105000,550,5
TRX-260411-06002,2026-04-11,21:47:00,2026-04-11 21:47:00,5,Saturday,4,1,0,normal,1.0,26000,CASH,30000,4000,3
TRX-260411-06003,2026-04-11,11:22:00,2026-04-11 11:22:00,5,Saturday,4,1,0,normal,1.0,9000,CASH,10000,1000,1
TRX-260411-06004,2026-04-11,11:55:00,2026-04-11 11:55:00,5,Saturday,4,1,0,normal,1.0,16000,CASH,20000,4000,2
TRX-260411-06005,2026-04-11,13:09:00,2026-04-11 13:09:00,5,Saturday,4,1,0,normal,1.0,13000,CASH,15000,2000,2
TRX-260411-06006,2026-04-11,13:29:00,2026-04-11 13:29:00,5,Saturday,4,1,0,normal,1.0,72000,CASH,75000,3000,3
TRX-260412-06007,2026-04-12,16:51:00,2026-04-12 16:51:00,6,Sunday,4,1,0,normal,1.0,5000,CASH,10000,5000,2
TRX-260412-06008,2026-04-12,09:20:00,2026-04-12 09:20:00,6,Sunday,4,1,0,normal,1.0,70000,CASH,75000,5000,3
TRX-260412-06009,2026-04-12,12:39:00,2026-04-12 12:39:00,6,Sunday,4,1,0,normal,1.0,20000,CASH,25000,5000,3
TRX-260412-06010,2026-04-12,17:54:00,2026-04-12 17:54:00,6,Sunday,4,1,0,normal,1.0,20000,EWALLET,20000,0,2
TRX-260412-06011,2026-04-12,09:50:00,2026-04-12 09:50:00,6,Sunday,4,1,0,normal,1.0,11000,CASH,15000,4000,3
TRX-260412-06012,2026-04-12,18:47:00,2026-04-12 18:47:00,6,Sunday,4,1,0,normal,1.0,24850,TRANSFER,24850,0,2
TRX-260412-06013,2026-04-12,20:19:00,2026-04-12 20:19:00,6,Sunday,4,1,0,normal,1.0,15500,QRIS,15500,0,1
TRX-260412-06014,2026-04-12,10:33:00,2026-04-12 10:33:00,6,Sunday,4,1,0,normal,1.0,28500,CASH,30000,1500,2
TRX-260412-06015,2026-04-12,11:17:00,2026-04-12 11:17:00,6,Sunday,4,1,0,normal,1.0,28000,CASH,30000,2000,3
TRX-260412-06016,2026-04-12,16:20:00,2026-04-12 16:20:00,6,Sunday,4,1,0,normal,1.0,117000,CASH,120000,3000,2
TRX-260412-06017,2026-04-12,18:23:00,2026-04-12 18:23:00,6,Sunday,4,1,0,normal,1.0,26000,CASH,30000,4000,3
TRX-260412-06018,2026-04-12,12:37:00,2026-04-12 12:37:00,6,Sunday,4,1,0,normal,1.0,70000,QRIS,70000,0,5
TRX-260412-06019,2026-04-12,16:47:00,2026-04-12 16:47:00,6,Sunday,4,1,0,normal,1.0,95000,TRANSFER,95000,0,2
TRX-260412-06020,2026-04-12,17:36:00,2026-04-12 17:36:00,6,Sunday,4,1,0,normal,1.0,3400,CASH,5000,1600,1
TRX-260412-06021,2026-04-12,09:30:00,2026-04-12 09:30:00,6,Sunday,4,1,0,normal,1.0,3000,CASH,5000,2000,1
TRX-260412-06022,2026-04-12,11:31:00,2026-04-12 11:31:00,6,Sunday,4,1,0,normal,1.0,81000,CASH,85000,4000,2
TRX-260412-06023,2026-04-12,07:47:00,2026-04-12 07:47:00,6,Sunday,4,1,0,normal,1.0,14000,CASH,15000,1000,2
TRX-260412-06024,2026-04-12,12:16:00,2026-04-12 12:16:00,6,Sunday,4,1,0,normal,1.0,11500,CASH,15000,3500,4
TRX-260412-06025,2026-04-12,16:28:00,2026-04-12 16:28:00,6,Sunday,4,1,0,normal,1.0,12000,CASH,15000,3000,2
TRX-260413-06026,2026-04-13,09:42:00,2026-04-13 09:42:00,0,Monday,4,0,0,normal,1.0,6000,TRANSFER,6000,0,2
TRX-260413-06027,2026-04-13,18:15:00,2026-04-13 18:15:00,0,Monday,4,0,0,normal,1.0,27500,CASH,30000,2500,3
TRX-260413-06028,2026-04-13,16:06:00,2026-04-13 16:06:00,0,Monday,4,0,0,normal,1.0,58000,CASH,60000,2000,2
TRX-260413-06029,2026-04-13,11:13:00,2026-04-13 11:13:00,0,Monday,4,0,0,normal,1.0,15000,CASH,20000,5000,2
TRX-260413-06030,2026-04-13,11:07:00,2026-04-13 11:07:00,0,Monday,4,0,0,normal,1.0,45700,CASH,50000,4300,4
TRX-260413-06031,2026-04-13,15:15:00,2026-04-13 15:15:00,0,Monday,4,0,0,normal,1.0,82100,CASH,85000,2900,3
TRX-260413-06032,2026-04-13,19:29:00,2026-04-13 19:29:00,0,Monday,4,0,0,normal,1.0,4000,CASH,5000,1000,2
TRX-260413-06033,2026-04-13,11:28:00,2026-04-13 11:28:00,0,Monday,4,0,0,normal,1.0,110000,CASH,115000,5000,3
TRX-260413-06034,2026-04-13,15:55:00,2026-04-13 15:55:00,0,Monday,4,0,0,normal,1.0,43000,CASH,45000,2000,3
TRX-260413-06035,2026-04-13,21:15:00,2026-04-13 21:15:00,0,Monday,4,0,0,normal,1.0,22000,CASH,25000,3000,2
TRX-260413-06036,2026-04-13,19:56:00,2026-04-13 19:56:00,0,Monday,4,0,0,normal,1.0,85000,TRANSFER,85000,0,5
TRX-260413-06037,2026-04-13,08:31:00,2026-04-13 08:31:00,0,Monday,4,0,0,normal,1.0,14000,CASH,15000,1000,1
TRX-260413-06038,2026-04-13,17:44:00,2026-04-13 17:44:00,0,Monday,4,0,0,normal,1.0,31000,EWALLET,31000,0,3
TRX-260413-06039,2026-04-13,09:06:00,2026-04-13 09:06:00,0,Monday,4,0,0,normal,1.0,27000,CASH,30000,3000,2
TRX-260413-06040,2026-04-13,17:19:00,2026-04-13 17:19:00,0,Monday,4,0,0,normal,1.0,33000,CASH,35000,2000,3
TRX-260413-06041,2026-04-13,18:37:00,2026-04-13 18:37:00,0,Monday,4,0,0,normal,1.0,9500,QRIS,9500,0,2
TRX-260413-06042,2026-04-13,19:06:00,2026-04-13 19:06:00,0,Monday,4,0,0,normal,1.0,20000,CASH,25000,5000,2
TRX-260413-06043,2026-04-13,15:36:00,2026-04-13 15:36:00,0,Monday,4,0,0,normal,1.0,6000,CASH,10000,4000,2
TRX-260413-06044,2026-04-13,11:07:00,2026-04-13 11:07:00,0,Monday,4,0,0,normal,1.0,27000,TRANSFER,27000,0,1
TRX-260413-06045,2026-04-13,19:33:00,2026-04-13 19:33:00,0,Monday,4,0,0,normal,1.0,48000,EWALLET,48000,0,3
TRX-260413-06046,2026-04-13,21:36:00,2026-04-13 21:36:00,0,Monday,4,0,0,normal,1.0,3000,CASH,5000,2000,1
TRX-260414-06047,2026-04-14,09:47:00,2026-04-14 09:47:00,1,Tuesday,4,0,0,normal,1.0,79000,TRANSFER,79000,0,4
TRX-260414-06048,2026-04-14,18:26:00,2026-04-14 18:26:00,1,Tuesday,4,0,0,normal,1.0,56000,CASH,60000,4000,2
TRX-260414-06049,2026-04-14,08:33:00,2026-04-14 08:33:00,1,Tuesday,4,0,0,normal,1.0,36500,CASH,40000,3500,5
TRX-260414-06050,2026-04-14,14:48:00,2026-04-14 14:48:00,1,Tuesday,4,0,0,normal,1.0,24000,CASH,25000,1000,1
TRX-260414-06051,2026-04-14,16:21:00,2026-04-14 16:21:00,1,Tuesday,4,0,0,normal,1.0,79000,TRANSFER,79000,0,4
TRX-260414-06052,2026-04-14,18:16:00,2026-04-14 18:16:00,1,Tuesday,4,0,0,normal,1.0,13000,CASH,15000,2000,3
TRX-260414-06053,2026-04-14,18:10:00,2026-04-14 18:10:00,1,Tuesday,4,0,0,normal,1.0,52000,CASH,55000,3000,4
TRX-260414-06054,2026-04-14,17:12:00,2026-04-14 17:12:00,1,Tuesday,4,0,0,normal,1.0,2700,CASH,5000,2300,1
