transaction_code,date,total_amount,payment_method,status
TRX-KLN-20260512-05870,2026-05-12 19:13:13,130500.0,CASH,COMPLETED
TRX-KLN-20260512-05871,2026-05-12 17:18:04,12500.0,CASH,COMPLETED
TRX-KLN-20260512-05872,2026-05-12 10:18:31,7000.0,QRIS,COMPLETED
TRX-KLN-20260513-05873,2026-05-13 12:27:54,7000.0,EWALLET,COMPLETED
TRX-KLN-20260513-05874,2026-05-13 09:08:11,77500.0,QRIS,COMPLETED
TRX-KLN-20260513-05875,2026-05-13 13:30:40,44500.0,CASH,COMPLETED
TRX-KLN-20260513-05876,2026-05-13 11:47:20,12000.0,CASH,COMPLETED
TRX-KLN-20260513-05877,2026-05-13 17:07:06,30000.0,CASH,COMPLETED
TRX-KLN-20260513-05878,2026-05-13 19:32:50,57500.0,EWALLET,COMPLETED
TRX-KLN-20260513-05879,2026-05-13 11:17:57,196500.0,QRIS,COMPLETED
TRX-KLN-20260513-05880,2026-05-13 20:54:03,193200.0,CASH,COMPLETED
TRX-KLN-20260513-05881,2026-05-13 18:38:49,19000.0,CASH,COMPLETED
TRX-KLN-20260513-05882,2026-05-13 17:33:14,58400.0,CASH,COMPLETED
TRX-KLN-20260513-05883,2026-05-13 15:36:29,38000.0,CASH,COMPLETED
TRX-KLN-20260513-05884,2026-05-13 18:19:06,131000.0,TRANSFER,COMPLETED
TRX-KLN-20260513-05885,2026-05-13 09:36:47,86500.0,TRANSFER,COMPLETED
TRX-KLN-20260513-05886,2026-05-13 07:48:30,49000.0,CASH,COMPLETED
TRX-KLN-20260513-05887,2026-05-13 08:39:45,18000.0,CASH,COMPLETED
TRX-KLN-20260513-05888,2026-05-13 19:12:25,26000.0,QRIS,COMPLETED
TRX-KLN-20260513-05889,2026-05-13 18:48:48,35000.0,TRANSFER,COMPLETED
TRX-KLN-20260514-05890,2026-05-14 16:39:52,29000.0,QRIS,COMPLETED
TRX-KLN-20260514-05891,2026-05-14 19:08:52,8000.0,CASH,COMPLETED
TRX-KLN-20260514-05892,2026-05-14 20:29:09,39000.0,CASH,COMPLETED
TRX-KLN-20260514-05893,2026-05-14 12:07:41,19500.0,CASH,COMPLETED
TRX-KLN-20260514-05894,2026-05-14 17:17:26,60000.0,CASH,COMPLETED
TRX-KLN-20260514-05895,2026-05-14 12:26:05,28500.0,TRANSFER,COMPLETED
TRX-KLN-20260514-05896,2026-05-14 19:45:46,92000.0,CASH,COMPLETED
TRX-KLN-20260514-05897,2026-05-14 07:53:18,118500.0,CASH,COMPLETED
TRX-KLN-20260514-05898,2026-05-14 10:47:29,144000.0,CASH,COMPLETED
TRX-KLN-20260514-05899,2026-05-14 17:27:55,25000.0,TRANSFER,COMPLETED
TRX-KLN-20260514-05900,2026-05-14 13:35:24,12000.0,CASH,COMPLETED
TRX-KLN-20260514-05901,2026-05-14 18:11:44,9500.0,TRANSFER,COMPLETED
TRX-KLN-20260514-05902,2026-05-14 08:59:29,51000.0,CASH,COMPLETED
TRX-KLN-20260514-05903,2026-05-14 18:17:43,71500.0,CASH,COMPLETED
TRX-KLN-20260514-05904,2026-05-14 17:09:44,3000.0,CASH,COMPLETED
TRX-KLN-20260514-05905,2026-05-14 14:40:39,21500.0,CASH,COMPLETED
TRX-KLN-20260514-05906,2026-05-14 13:33:34,32000.0,QRIS,COMPLETED
TRX-KLN-20260514-05907,2026-05-14 15:51:11,9500.0,QRIS,COMPLETED
TRX-KLN-20260515-05908,2026-05-15 09:35:23,19000.0,CASH,COMPLETED
TRX-KLN-20260515-05909,2026-05-15 16:04:25,19000.0,CASH,COMPLETED
TRX-KLN-20260515-05910,2026-05-15 09:18:36,16000.0,TRANSFER,COMPLETED
TRX-KLN-20260515-05911,2026-05-15 07:31:40,39000.0,CASH,COMPLETED
TRX-KLN-20260515-05912,2026-05-15 12:19:44,3100.0,CASH,COMPLETED
TRX-KLN-20260515-05913,2026-05-15 10:15:44,144500.0,TRANSFER,COMPLETED
TRX-KLN-20260515-05914,2026-05-15 15:16:11,114000.0,CASH,COMPLETED
TRX-KLN-20260515-05915,2026-05-15 09:18:10,41500.0,QRIS,COMPLETED
TRX-KLN-20260515-05916,2026-05-15 14:59:57,27000.0,QRIS,COMPLETED
TRX-KLN-20260515-05917,2026-05-15 11:44:11,3000.0,CASH,COMPLETED
TRX-KLN-20260515-05918,2026-05-15 08:16:16,9300.0,CASH,COMPLETED
TRX-KLN-20260515-05919,2026-05-15 15:11:53,124500.0,EWALLET,COMPLETED
TRX-KLN-20260515-05920,2026-05-15 18:27:54,223500.0,CASH,COMPLETED
TRX-KLN-20260515-05921,2026-05-15 18:56:44,41500.0,CASH,COMPLETED
TRX-KLN-20260515-05922,2026-05-15 18:14:09,44000.0,TRANSFER,COMPLETED
TRX-KLN-20260515-05923,2026-05-15 16:12:35,125000.0,QRIS,COMPLETED
TRX-KLN-20260515-05924,2026-05-15 19:25:44,154500.0,EWALLET,COMPLETED
TRX-KLN-20260515-05925,2026-05-15 09:39:14,12500.0,EWALLET,COMPLETED
TRX-KLN-20260515-05926,2026-05-15 17:10:52,37500.0,QRIS,COMPLETED
TRX-KLN-20260515-05927,2026-05-15 17:53:19,57500.0,CASH,COMPLETED
TRX-KLN-20260516-05928,2026-05-16 13:46:45,136000.0,CASH,COMPLETED
TRX-KLN-20260516-05929,2026-05-16 21:49:28,25000.0,CASH,COMPLETED
TRX-KLN-20260516-05930,2026-05-16 18:05:40,38000.0,CASH,COMPLETED
TRX-KLN-20260516-05931,2026-05-16 09:36:37,53500.0,CASH,COMPLETED
TRX-KLN-20260516-05932,2026-05-16 17:30:24,28500.0,CASH,COMPLETED
TRX-KLN-20260516-05933,2026-05-16 07:22:36,28000.0,CASH,COMPLETED
TRX-KLN-20260516-05934,2026-05-16 10:20:31,39000.0,CASH,COMPLETED
TRX-KLN-20260516-05935,2026-05-16 09:17:05,19000.0,QRIS,COMPLETED
TRX-KLN-20260516-05936,2026-05-16 08:26:53,45000.0,CASH,COMPLETED
TRX-KLN-20260516-05937,2026-05-16 17:23:22,136000.0,CASH,COMPLETED
TRX-KLN-20260516-05938,2026-05-16 07:33:12,25000.0,TRANSFER,COMPLETED
TRX-KLN-20260516-05939,2026-05-16 16:01:25,68000.0,CASH,COMPLETED
TRX-KLN-20260516-05940,2026-05-16 10:37:54,12500.0,CASH,COMPLETED
TRX-KLN-20260516-05941,2026-05-16 18:03:16,14000.0,CASH,COMPLETED
TRX-KLN-20260516-05942,2026-05-16 11:11:11,9500.0,CASH,COMPLETED
TRX-KLN-20260516-05943,2026-05-16 19:19:22,150000.0,CASH,COMPLETED
TRX-KLN-20260516-05944,2026-05-16 21:29:48,50500.0,CASH,COMPLETED
TRX-KLN-20260516-05945,2026-05-16 08:56:15,48000.0,CASH,COMPLETED
TRX-KLN-20260516-05946,2026-05-16 12:07:36,21000.0,QRIS,COMPLETED
TRX-KLN-20260516-05947,2026-05-16 14:07:37,136000.0,CASH,COMPLETED
TRX-KLN-20260516-05948,2026-05-16 17:05:12,19000.0,EWALLET,COMPLETED
TRX-KLN-20260516-05949,2026-05-16 09:02:11,55500.0,QRIS,COMPLETED
TRX-KLN-20260516-05950,2026-05-16 08:37:07,39000.0,QRIS,COMPLETED
TRX-KLN-20260516-05951,2026-05-16 16:53:58,165000.0,CASH,COMPLETED
TRX-KLN-20260517-05952,2026-05-17 11:01:49,88000.0,CASH,COMPLETED
TRX-KLN-20260517-05953,2026-05-17 19:38:24,58000.0,QRIS,COMPLETED
TRX-KLN-20260517-05954,2026-05-17 09:05:01,42000.0,CASH,COMPLETED
TRX-KLN-20260517-05955,2026-05-17 16:09:20,93000.0,CASH,COMPLETED
TRX-KLN-20260517-05956,2026-05-17 10:01:27,12500.0,CASH,COMPLETED
TRX-KLN-20260517-05957,2026-05-17 17:30:16,136000.0,CASH,COMPLETED
TRX-KLN-20260517-05958,2026-05-17 17:21:02,27000.0,CASH,COMPLETED
TRX-KLN-20260517-05959,2026-05-17 17:48:42,6000.0,EWALLET,COMPLETED
TRX-KLN-20260517-05960,2026-05-17 07:12:02,183500.0,TRANSFER,COMPLETED
TRX-KLN-20260517-05961,2026-05-17 18:53:20,38000.0,CASH,COMPLETED
TRX-KLN-20260517-05962,2026-05-17 10:24:15,13000.0,TRANSFER,COMPLETED
TRX-KLN-20260517-05963,2026-05-17 07:19:14,34500.0,CASH,COMPLETED
TRX-KLN-20260517-05964,2026-05-17 16:11:54,35000.0,TRANSFER,COMPLETED
TRX-KLN-20260517-05965,2026-05-17 09:13:47,12500.0,CASH,COMPLETED
TRX-KLN-20260517-05966,2026-05-17 08:23:36,19000.0,CASH,COMPLETED
TRX-KLN-20260517-05967,2026-05-17 07:36:28,136000.0,CASH,COMPLETED
TRX-KLN-20260517-05968,2026-05-17 19:29:41,38000.0,CASH,COMPLETED
TRX-KLN-20260517-05969,2026-05-17 16:49:09,6000.0,CASH,COMPLETED
TRX-KLN-20260517-05970,2026-05-17 19:00:45,12500.0,CASH,COMPLETED
TRX-KLN-20260517-05971,2026-05-17 11:50:05,48500.0,CASH,COMPLETED
TRX-KLN-20260517-05972,2026-05-17 16:16:49,23000.0,QRIS,COMPLETED
TRX-KLN-20260517-05973,2026-05-17 07:20:42,123000.0,CASH,COMPLETED
TRX-KLN-20260517-05974,2026-05-17 17:30:43,16500.0,EWALLET,COMPLETED
TRX-KLN-20260517-05975,2026-05-17 09:24:50,12500.0,QRIS,COMPLETED
TRX-KLN-20260517-05976,2026-05-17 17:24:31,18200.0,CASH,COMPLETED
TRX-KLN-20260517-05977,2026-05-17 18:33:06,18100.0,CASH,COMPLETED
TRX-KLN-20260518-05978,2026-05-18 13:43:57,63000.0,CASH,COMPLETED
TRX-KLN-20260518-05979,2026-05-18 07:08:23,10000.0,CASH,COMPLETED
TRX-KLN-20260518-05980,2026-05-18 08:05:39,70400.0,TRANSFER,COMPLETED
TRX-KLN-20260518-05981,2026-05-18 07:54:16,42000.0,QRIS,COMPLETED
TRX-KLN-20260518-05982,2026-05-18 13:53:23,5500.0,TRANSFER,COMPLETED
TRX-KLN-20260518-05983,2026-05-18 12:14:21,35000.0,CASH,COMPLETED
TRX-KLN-20260518-05984,2026-05-18 17:10:20,59600.0,QRIS,COMPLETED
TRX-KLN-20260518-05985,2026-05-18 19:27:46,42000.0,CASH,COMPLETED
TRX-KLN-20260518-05986,2026-05-18 18:21:01,35500.0,QRIS,COMPLETED
TRX-KLN-20260518-05987,2026-05-18 16:00:05,18500.0,CASH,COMPLETED
TRX-KLN-20260518-05988,2026-05-18 16:39:04,86000.0,CASH,COMPLETED
TRX-KLN-20260518-05989,2026-05-18 19:07:26,120000.0,CASH,COMPLETED
TRX-KLN-20260518-05990,2026-05-18 15:22:12,69000.0,CASH,COMPLETED
TRX-KLN-20260518-05991,2026-05-18 12:37:05,19000.0,EWALLET,COMPLETED
TRX-KLN-20260518-05992,2026-05-18 07:14:27,19000.0,CASH,COMPLETED
TRX-KLN-20260518-05993,2026-05-18 18:24:25,18000.0,CASH,COMPLETED
TRX-KLN-20260518-05994,2026-05-18 20:40:32,7000.0,QRIS,COMPLETED
TRX-KLN-20260518-05995,2026-05-18 18:59:51,55500.0,TRANSFER,COMPLETED
TRX-KLN-20260518-05996,2026-05-18 17:23:34,48000.0,CASH,COMPLETED
TRX-KLN-20260518-05997,2026-05-18 15:00:37,148000.0,QRIS,COMPLETED
TRX-KLN-20260518-05998,2026-05-18 16:39:07,32500.0,TRANSFER,COMPLETED
TRX-KLN-20260518-05999,2026-05-18 20:53:25,9300.0,CASH,COMPLETED
TRX-KLN-20260519-06000,2026-05-19 17:28:59,24000.0,TRANSFER,COMPLETED
TRX-KLN-20260519-06001,2026-05-19 17:20:15,5500.0,CASH,COMPLETED
TRX-KLN-20260519-06002,2026-05-19 15:14:59,40000.0,CASH,COMPLETED
TRX-KLN-20260519-06003,2026-05-19 12:29:26,12000.0,CASH,COMPLETED
TRX-KLN-20260519-06004,2026-05-19 16:13:07,76000.0,CASH,COMPLETED
TRX-KLN-20260519-06005,2026-05-19 08:59:48,14000.0,CASH,COMPLETED
TRX-KLN-20260519-06006,2026-05-19 17:50:07,32000.0,EWALLET,COMPLETED
TRX-KLN-20260519-06007,2026-05-19 18:29:58,25000.0,TRANSFER,COMPLETED
TRX-KLN-20260519-06008,2026-05-19 11:05:10,17000.0,CASH,COMPLETED
TRX-KLN-20260519-06009,2026-05-19 19:41:17,8500.0,CASH,COMPLETED
TRX-KLN-20260519-06010,2026-05-19 15:36:33,69000.0,EWALLET,COMPLETED
TRX-KLN-20260519-06011,2026-05-19 21:17:13,92500.0,CASH,COMPLETED
TRX-KLN-20260519-06012,2026-05-19 20:03:40,103500.0,CASH,COMPLETED
TRX-KLN-20260520-06013,2026-05-20 12:33:55,19000.0,CASH,COMPLETED
TRX-KLN-20260520-06014,2026-05-20 20:35:04,17000.0,CASH,COMPLETED
TRX-KLN-20260520-06015,2026-05-20 15:11:14,17000.0,CASH,COMPLETED
TRX-KLN-20260520-06016,2026-05-20 17:37:41,32000.0,CASH,COMPLETED
TRX-KLN-20260520-06017,2026-05-20 18:00:00,45400.0,CASH,COMPLETED
TRX-KLN-20260520-06018,2026-05-20 19:44:36,19000.0,CASH,COMPLETED
TRX-KLN-20260520-06019,2026-05-20 08:11:47,51000.0,CASH,COMPLETED
TRX-KLN-20260520-06020,2026-05-20 07:57:12,65000.0,CASH,COMPLETED
TRX-KLN-20260520-06021,2026-05-20 10:19:51,52500.0,CASH,COMPLETED
TRX-KLN-20260520-06022,2026-05-20 16:46:34,14000.0,QRIS,COMPLETED
TRX-KLN-20260520-06023,2026-05-20 21:16:49,88500.0,EWALLET,COMPLETED
TRX-KLN-20260520-06024,2026-05-20 18:20:48,105500.0,QRIS,COMPLETED
TRX-KLN-20260520-06025,2026-05-20 09:26:36,22000.0,CASH,COMPLETED
TRX-KLN-20260520-06026,2026-05-20 11:50:38,35000.0,CASH,COMPLETED
TRX-KLN-20260520-06027,2026-05-20 09:48:36,59500.0,CASH,COMPLETED
TRX-KLN-20260521-06028,2026-05-21 12:40:01,16000.0,CASH,COMPLETED
TRX-KLN-20260521-06029,2026-05-21 08:51:18,18500.0,QRIS,COMPLETED
TRX-KLN-20260521-06030,2026-05-21 08:03:57,8000.0,CASH,COMPLETED
TRX-KLN-20260521-06031,2026-05-21 19:08:57,12400.0,CASH,COMPLETED
TRX-KLN-20260521-06032,2026-05-21 16:10:04,23500.0,CASH,COMPLETED
TRX-KLN-20260521-06033,2026-05-21 13:39:47,16000.0,QRIS,COMPLETED
TRX-KLN-20260521-06034,2026-05-21 09:32:55,116100.0,CASH,COMPLETED
TRX-KLN-20260521-06035,2026-05-21 19:30:58,51000.0,QRIS,COMPLETED
TRX-KLN-20260521-06036,2026-05-21 19:49:44,60500.0,CASH,COMPLETED
TRX-KLN-20260521-06037,2026-05-21 21:02:39,90000.0,CASH,COMPLETED
TRX-KLN-20260521-06038,2026-05-21 18:49:31,37000.0,CASH,COMPLETED
TRX-KLN-20260521-06039,2026-05-21 19:49:49,41000.0,CASH,COMPLETED
TRX-KLN-20260521-06040,2026-05-21 19:57:16,7000.0,QRIS,COMPLETED
TRX-KLN-20260521-06041,2026-05-21 14:47:56,8500.0,CASH,COMPLETED
TRX-KLN-20260521-06042,2026-05-21 17:38:54,37000.0,CASH,COMPLETED
TRX-KLN-20260521-06043,2026-05-21 13:36:02,136000.0,EWALLET,COMPLETED
TRX-KLN-20260521-06044,2026-05-21 15:51:44,25500.0,CASH,COMPLETED
TRX-KLN-20260521-06045,2026-05-21 09:18:12,10000.0,TRANSFER,COMPLETED
TRX-KLN-20260521-06046,2026-05-21 17:19:18,8000.0,CASH,COMPLETED
TRX-KLN-20260522-06047,2026-05-22 09:20:12,28000.0,CASH,COMPLETED
TRX-KLN-20260522-06048,2026-05-22 17:06:11,29000.0,CASH,COMPLETED
TRX-KLN-20260522-06049,2026-05-22 12:33:07,25000.0,QRIS,COMPLETED
TRX-KLN-20260522-06050,2026-05-22 07:05:16,145000.0,CASH,COMPLETED
TRX-KLN-20260522-06051,2026-05-22 12:16:45,28200.0,CASH,COMPLETED
TRX-KLN-20260522-06052,2026-05-22 18:15:00,152500.0,CASH,COMPLETED
TRX-KLN-20260522-06053,2026-05-22 09:21:42,47500.0,EWALLET,COMPLETED
TRX-KLN-20260522-06054,2026-05-22 09:53:21,55000.0,CASH,COMPLETED
TRX-KLN-20260522-06055,2026-05-22 12:32:27,3000.0,CASH,COMPLETED
TRX-KLN-20260522-06056,2026-05-22 20:25:26,120000.0,CASH,COMPLETED
TRX-KLN-20260522-06057,2026-05-22 12:13:29,64000.0,CASH,COMPLETED
TRX-KLN-20260522-06058,2026-05-22 07:10:31,96000.0,CASH,COMPLETED
TRX-KLN-20260522-06059,2026-05-22 07:48:45,63500.0,EWALLET,COMPLETED
TRX-KLN-20260522-06060,2026-05-22 15:40:11,51000.0,TRANSFER,COMPLETED
TRX-KLN-20260522-06061,2026-05-22 17:46:07,14000.0,CASH,COMPLETED
TRX-KLN-20260522-06062,2026-05-22 14:47:54,15000.0,TRANSFER,COMPLETED
TRX-KLN-20260522-06063,2026-05-22 08:50:02,23000.0,EWALLET,COMPLETED
TRX-KLN-20260522-06064,2026-05-22 15:51:08,17500.0,CASH,COMPLETED
TRX-KLN-20260522-06065,2026-05-22 11:50:02,136000.0,EWALLET,COMPLETED
TRX-KLN-20260522-06066,2026-05-22 20:31:01,41500.0,CASH,COMPLETED
TRX-KLN-20260523-06067,2026-05-23 20:03:25,9500.0,CASH,COMPLETED
TRX-KLN-20260523-06068,2026-05-23 07:38:54,20500.0,CASH,COMPLETED
TRX-KLN-20260523-06069,2026-05-23 18:10:23,99000.0,CASH,COMPLETED
TRX-KLN-20260523-06070,2026-05-23 15:26:21,111000.0,CASH,COMPLETED
TRX-KLN-20260523-06071,2026-05-23 20:03:28,7000.0,QRIS,COMPLETED
TRX-KLN-20260523-06072,2026-05-23 13:50:03,53000.0,QRIS,COMPLETED
TRX-KLN-20260523-06073,2026-05-23 17:56:09,58000.0,TRANSFER,COMPLETED
TRX-KLN-20260523-06074,2026-05-23 12:30:36,3000.0,CASH,COMPLETED
TRX-KLN-20260523-06075,2026-05-23 19:30:26,3000.0,CASH,COMPLETED
TRX-KLN-20260523-06076,2026-05-23 17:34:23,12400.0,QRIS,COMPLETED
TRX-KLN-20260523-06077,2026-05-23 18:40:45,70500.0,QRIS,COMPLETED
TRX-KLN-20260523-06078,2026-05-23 20:40:39,36500.0,CASH,COMPLETED
TRX-KLN-20260523-06079,2026-05-23 12:25:08,90000.0,EWALLET,COMPLETED
TRX-KLN-20260523-06080,2026-05-23 20:08:07,44000.0,CASH,COMPLETED
TRX-KLN-20260523-06081,2026-05-23 12:22:26,60000.0,CASH,COMPLETED
TRX-KLN-20260523-06082,2026-05-23 17:55:03,76500.0,CASH,COMPLETED
TRX-KLN-20260524-06083,2026-05-24 15:07:03,38000.0,QRIS,COMPLETED
TRX-KLN-20260524-06084,2026-05-24 16:30:44,16000.0,CASH,COMPLETED
TRX-KLN-20260524-06085,2026-05-24 16:25:17,11000.0,QRIS,COMPLETED
TRX-KLN-20260524-06086,2026-05-24 11:50:13,85000.0,CASH,COMPLETED
TRX-KLN-20260524-06087,2026-05-24 08:29:32,72000.0,CASH,COMPLETED
TRX-KLN-20260524-06088,2026-05-24 13:13:56,6000.0,CASH,COMPLETED
TRX-KLN-20260524-06089,2026-05-24 14:32:26,129500.0,CASH,COMPLETED
TRX-KLN-20260524-06090,2026-05-24 18:50:00,14000.0,CASH,COMPLETED
TRX-KLN-20260524-06091,2026-05-24 16:22:46,14000.0,CASH,COMPLETED
TRX-KLN-20260524-06092,2026-05-24 16:46:51,41500.0,CASH,COMPLETED
TRX-KLN-20260524-06093,2026-05-24 17:34:26,120000.0,TRANSFER,COMPLETED
TRX-KLN-20260524-06094,2026-05-24 17:04:58,9500.0,CASH,COMPLETED
TRX-KLN-20260524-06095,2026-05-24 09:24:22,39000.0,EWALLET,COMPLETED
TRX-KLN-20260524-06096,2026-05-24 21:20:41,20000.0,CASH,COMPLETED
TRX-KLN-20260524-06097,2026-05-24 08:20:06,17500.0,CASH,COMPLETED
TRX-KLN-20260524-06098,2026-05-24 08:01:34,25000.0,CASH,COMPLETED
TRX-KLN-20260524-06099,2026-05-24 10:21:12,18000.0,CASH,COMPLETED
TRX-KLN-20260524-06100,2026-05-24 19:49:30,94500.0,CASH,COMPLETED
TRX-KLN-20260524-06101,2026-05-24 08:39:00,21500.0,CASH,COMPLETED
TRX-KLN-20260525-06102,2026-05-25 12:22:45,75000.0,CASH,COMPLETED
TRX-KLN-20260525-06103,2026-05-25 09:03:08,14000.0,CASH,COMPLETED
TRX-KLN-20260525-06104,2026-05-25 11:38:01,70000.0,CASH,COMPLETED
TRX-KLN-20260525-06105,2026-05-25 15:20:47,69000.0,CASH,COMPLETED
TRX-KLN-20260525-06106,2026-05-25 18:17:23,35000.0,CASH,COMPLETED
TRX-KLN-20260525-06107,2026-05-25 16:33:07,34500.0,CASH,COMPLETED
TRX-KLN-20260525-06108,2026-05-25 20:23:39,15000.0,QRIS,COMPLETED
TRX-KLN-20260525-06109,2026-05-25 07:15:45,19000.0,QRIS,COMPLETED
TRX-KLN-20260525-06110,2026-05-25 10:02:18,189500.0,EWALLET,COMPLETED
TRX-KLN-20260525-06111,2026-05-25 17:35:37,12500.0,CASH,COMPLETED
TRX-KLN-20260525-06112,2026-05-25 10:09:52,12500.0,CASH,COMPLETED
TRX-KLN-20260525-06113,2026-05-25 10:17:11,25500.0,CASH,COMPLETED
TRX-KLN-20260525-06114,2026-05-25 10:28:10,38000.0,QRIS,COMPLETED
TRX-KLN-20260525-06115,2026-05-25 21:56:02,44500.0,CASH,COMPLETED
TRX-KLN-20260525-06116,2026-05-25 13:34:01,169500.0,QRIS,COMPLETED
TRX-KLN-20260525-06117,2026-05-25 10:11:20,45000.0,TRANSFER,COMPLETED
TRX-KLN-20260525-06118,2026-05-25 14:47:56,22000.0,CASH,COMPLETED
TRX-KLN-20260525-06119,2026-05-25 13:35:31,12000.0,CASH,COMPLETED
TRX-KLN-20260526-06120,2026-05-26 12:08:25,62500.0,QRIS,COMPLETED
TRX-KLN-20260526-06121,2026-05-26 11:52:17,48500.0,TRANSFER,COMPLETED
TRX-KLN-20260526-06122,2026-05-26 09:57:16,12400.0,CASH,COMPLETED
TRX-KLN-20260526-06123,2026-05-26 19:35:49,21000.0,EWALLET,COMPLETED
TRX-KLN-20260526-06124,2026-05-26 09:57:42,19000.0,CASH,COMPLETED
TRX-KLN-20260526-06125,2026-05-26 10:04:13,16000.0,CASH,COMPLETED
TRX-KLN-20260526-06126,2026-05-26 20:34:57,30000.0,CASH,COMPLETED
TRX-KLN-20260526-06127,2026-05-26 19:22:22,76000.0,CASH,COMPLETED
TRX-KLN-20260526-06128,2026-05-26 16:13:15,6000.0,QRIS,COMPLETED
TRX-KLN-20260526-06129,2026-05-26 20:57:42,46000.0,CASH,COMPLETED
TRX-KLN-20260526-06130,2026-05-26 16:33:33,9500.0,CASH,COMPLETED
TRX-KLN-20260526-06131,2026-05-26 15:21:25,7000.0,QRIS,COMPLETED
TRX-KLN-20260526-06132,2026-05-26 20:41:23,16500.0,EWALLET,COMPLETED
TRX-KLN-20260526-06133,2026-05-26 11:18:44,8000.0,CASH,COMPLETED
TRX-KLN-20260526-06134,2026-05-26 20:05:29,7000.0,QRIS,COMPLETED
TRX-KLN-20260526-06135,2026-05-26 17:09:47,129500.0,CASH,COMPLETED
TRX-KLN-20260526-06136,2026-05-26 19:57:44,9300.0,CASH,COMPLETED
TRX-KLN-20260526-06137,2026-05-26 09:26:02,58500.0,QRIS,COMPLETED
TRX-KLN-20260526-06138,2026-05-26 10:48:02,12500.0,CASH,COMPLETED
TRX-KLN-20260526-06139,2026-05-26 16:06:37,83000.0,EWALLET,COMPLETED
TRX-KLN-20260527-06140,2026-05-27 17:50:16,177000.0,CASH,COMPLETED
TRX-KLN-20260527-06141,2026-05-27 21:19:05,41500.0,CASH,COMPLETED
TRX-KLN-20260527-06142,2026-05-27 10:23:37,46000.0,QRIS,COMPLETED
TRX-KLN-20260527-06143,2026-05-27 12:43:30,182500.0,CASH,COMPLETED
TRX-KLN-20260527-06144,2026-05-27 19:17:23,32000.0,CASH,COMPLETED
TRX-KLN-20260527-06145,2026-05-27 18:29:32,8500.0,EWALLET,COMPLETED
TRX-KLN-20260527-06146,2026-05-27 15:35:45,42000.0,CASH,COMPLETED
TRX-KLN-20260527-06147,2026-05-27 09:09:04,14600.0,QRIS,COMPLETED
TRX-KLN-20260527-06148,2026-05-27 15:53:02,70500.0,EWALLET,COMPLETED
TRX-KLN-20260527-06149,2026-05-27 17:55:04,12400.0,TRANSFER,COMPLETED
TRX-KLN-20260527-06150,2026-05-27 17:22:37,12000.0,QRIS,COMPLETED
TRX-KLN-20260527-06151,2026-05-27 19:02:24,36500.0,CASH,COMPLETED
TRX-KLN-20260527-06152,2026-05-27 15:00:24,88000.0,CASH,COMPLETED
TRX-KLN-20260527-06153,2026-05-27 18:37:05,68000.0,CASH,COMPLETED
TRX-KLN-20260527-06154,2026-05-27 10:44:42,24000.0,EWALLET,COMPLETED
TRX-KLN-20260527-06155,2026-05-27 07:19:01,136000.0,EWALLET,COMPLETED
TRX-KLN-20260527-06156,2026-05-27 14:18:18,161500.0,TRANSFER,COMPLETED
TRX-KLN-20260527-06157,2026-05-27 18:38:14,16000.0,QRIS,COMPLETED
TRX-KLN-20260527-06158,2026-05-27 18:21:31,33500.0,CASH,COMPLETED
TRX-KLN-20260527-06159,2026-05-27 16:24:13,121000.0,QRIS,COMPLETED
TRX-KLN-20260528-06160,2026-05-28 20:45:47,174000.0,EWALLET,COMPLETED
TRX-KLN-20260528-06161,2026-05-28 07:36:25,66000.0,CASH,COMPLETED
TRX-KLN-20260528-06162,2026-05-28 17:37:53,203500.0,CASH,COMPLETED
TRX-KLN-20260528-06163,2026-05-28 13:33:18,25500.0,QRIS,COMPLETED
TRX-KLN-20260528-06164,2026-05-28 14:25:25,83000.0,CASH,COMPLETED
TRX-KLN-20260528-06165,2026-05-28 19:08:09,25000.0,CASH,COMPLETED
TRX-KLN-20260528-06166,2026-05-28 07:37:29,29000.0,CASH,COMPLETED
TRX-KLN-20260528-06167,2026-05-28 16:32:14,16000.0,CASH,COMPLETED
TRX-KLN-20260528-06168,2026-05-28 17:34:09,21600.0,CASH,COMPLETED
TRX-KLN-20260528-06169,2026-05-28 12:28:55,34300.0,TRANSFER,COMPLETED
TRX-KLN-20260528-06170,2026-05-28 20:53:39,45500.0,CASH,COMPLETED
TRX-KLN-20260528-06171,2026-05-28 12:59:22,56500.0,CASH,COMPLETED
TRX-KLN-20260528-06172,2026-05-28 17:54:10,8000.0,CASH,COMPLETED
TRX-KLN-20260528-06173,2026-05-28 17:45:30,12000.0,QRIS,COMPLETED
TRX-KLN-20260528-06174,2026-05-28 12:59:10,45500.0,CASH,COMPLETED
TRX-KLN-20260528-06175,2026-05-28 19:10:52,64000.0,CASH,COMPLETED
TRX-KLN-20260528-06176,2026-05-28 10:54:13,29000.0,QRIS,COMPLETED
TRX-KLN-20260528-06177,2026-05-28 17:06:17,42500.0,QRIS,COMPLETED
TRX-KLN-20260528-06178,2026-05-28 16:03:27,63500.0,CASH,COMPLETED
TRX-KLN-20260528-06179,2026-05-28 17:15:39,13500.0,TRANSFER,COMPLETED
TRX-KLN-20260528-06180,2026-05-28 16:26:40,14000.0,CASH,COMPLETED
TRX-KLN-20260528-06181,2026-05-28 19:02:58,3000.0,QRIS,COMPLETED
TRX-KLN-20260528-06182,2026-05-28 19:13:08,6000.0,QRIS,COMPLETED
