transaction_code,product_code,product_name,quantity,price_per_unit,cost_per_unit,subtotal,date
TRX-KLN-20260506-05762,MIE01,Indomie Goreng Spesial 85g,1,3100.0,2600.0,3100.0,2026-05-06
TRX-KLN-20260506-05763,MYK01,Minyak Goreng Bimoli 1L,2,18500.0,16500.0,37000.0,2026-05-06
TRX-KLN-20260506-05763,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2026-05-06
TRX-KLN-20260506-05764,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2026-05-06
TRX-KLN-20260506-05764,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2026-05-06
TRX-KLN-20260506-05764,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2026-05-06
TRX-KLN-20260506-05765,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2026-05-06
TRX-KLN-20260506-05766,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2026-05-06
TRX-KLN-20260506-05766,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-05-06
TRX-KLN-20260506-05767,BMB01,Masako Rasa Ayam 100g,2,5500.0,4500.0,11000.0,2026-05-06
TRX-KLN-20260506-05768,RKK01,Rokok Sampoerna A Mild 16,3,34500.0,31500.0,103500.0,2026-05-06
TRX-KLN-20260506-05768,MIE01,Indomie Goreng Spesial 85g,3,3100.0,2600.0,9300.0,2026-05-06
TRX-KLN-20260506-05769,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2026-05-06
TRX-KLN-20260506-05769,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2026-05-06
TRX-KLN-20260506-05769,MIE01,Indomie Goreng Spesial 85g,3,3100.0,2600.0,9300.0,2026-05-06
TRX-KLN-20260506-05770,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2026-05-06
TRX-KLN-20260506-05770,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2026-05-06
TRX-KLN-20260506-05770,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2026-05-06
TRX-KLN-20260506-05771,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2026-05-06
TRX-KLN-20260506-05771,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-05-06
TRX-KLN-20260507-05772,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2026-05-07
TRX-KLN-20260507-05772,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2026-05-07
TRX-KLN-20260507-05773,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2026-05-07
TRX-KLN-20260507-05774,MNM01,Aqua Air Mineral 600ml,2,4000.0,3000.0,8000.0,2026-05-07
TRX-KLN-20260507-05774,MNM02,Teh Pucuk Harum 350ml,2,4000.0,3100.0,8000.0,2026-05-07
TRX-KLN-20260507-05774,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2026-05-07
TRX-KLN-20260507-05775,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2026-05-07
TRX-KLN-20260507-05775,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2026-05-07
TRX-KLN-20260507-05776,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2026-05-07
TRX-KLN-20260507-05776,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2026-05-07
TRX-KLN-20260507-05777,MNM02,Teh Pucuk Harum 350ml,3,4000.0,3100.0,12000.0,2026-05-07
TRX-KLN-20260507-05778,MYK02,Minyak Goreng Kita 1L,3,15000.0,13500.0,45000.0,2026-05-07
TRX-KLN-20260507-05779,MNM02,Teh Pucuk Harum 350ml,3,4000.0,3100.0,12000.0,2026-05-07
TRX-KLN-20260507-05779,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2026-05-07
TRX-KLN-20260507-05779,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2026-05-07
TRX-KLN-20260507-05780,MIE02,Indomie Kuah Soto Ayam,4,3000.0,2500.0,12000.0,2026-05-07
TRX-KLN-20260507-05780,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2026-05-07
TRX-KLN-20260507-05780,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2026-05-07
TRX-KLN-20260507-05781,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2026-05-07
TRX-KLN-20260507-05781,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2026-05-07
TRX-KLN-20260507-05781,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2026-05-07
TRX-KLN-20260507-05782,MIE03,Mie Sedaap Goreng,3,3000.0,2500.0,9000.0,2026-05-07
TRX-KLN-20260507-05782,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2026-05-07
TRX-KLN-20260507-05783,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-05-07
TRX-KLN-20260507-05783,MYK01,Minyak Goreng Bimoli 1L,1,18500.0,16500.0,18500.0,2026-05-07
TRX-KLN-20260507-05784,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-05-07
TRX-KLN-20260507-05785,MIE02,Indomie Kuah Soto Ayam,2,3000.0,2500.0,6000.0,2026-05-07
TRX-KLN-20260508-05786,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2026-05-08
TRX-KLN-20260508-05786,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2026-05-08
TRX-KLN-20260508-05786,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2026-05-08
TRX-KLN-20260508-05787,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2026-05-08
TRX-KLN-20260508-05787,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2026-05-08
TRX-KLN-20260508-05787,MIE03,Mie Sedaap Goreng,2,3000.0,2500.0,6000.0,2026-05-08
TRX-KLN-20260508-05788,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2026-05-08
TRX-KLN-20260508-05788,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2026-05-08
TRX-KLN-20260508-05788,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2026-05-08
TRX-KLN-20260508-05788,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2026-05-08
TRX-KLN-20260508-05789,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2026-05-08
TRX-KLN-20260508-05790,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2026-05-08
TRX-KLN-20260508-05790,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2026-05-08
TRX-KLN-20260508-05790,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2026-05-08
TRX-KLN-20260508-05790,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-05-08
TRX-KLN-20260508-05791,SNK03,Wafer Tango Cokelat 110g,2,7000.0,5200.0,14000.0,2026-05-08
TRX-KLN-20260508-05791,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2026-05-08
TRX-KLN-20260508-05791,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2026-05-08
TRX-KLN-20260508-05792,MIE02,Indomie Kuah Soto Ayam,4,3000.0,2500.0,12000.0,2026-05-08
TRX-KLN-20260508-05793,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2026-05-08
TRX-KLN-20260508-05794,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2026-05-08
TRX-KLN-20260508-05794,BMB01,Masako Rasa Ayam 100g,3,5500.0,4500.0,16500.0,2026-05-08
TRX-KLN-20260508-05795,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-05-08
TRX-KLN-20260508-05795,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2026-05-08
TRX-KLN-20260508-05796,MYK02,Minyak Goreng Kita 1L,3,15000.0,13500.0,45000.0,2026-05-08
TRX-KLN-20260508-05797,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2026-05-08
TRX-KLN-20260508-05797,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2026-05-08
TRX-KLN-20260508-05797,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2026-05-08
TRX-KLN-20260508-05798,MNM02,Teh Pucuk Harum 350ml,1,4000.0,3100.0,4000.0,2026-05-08
TRX-KLN-20260508-05798,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2026-05-08
TRX-KLN-20260508-05798,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2026-05-08
TRX-KLN-20260508-05799,MIE01,Indomie Goreng Spesial 85g,3,3100.0,2600.0,9300.0,2026-05-08
TRX-KLN-20260508-05800,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2026-05-08
TRX-KLN-20260508-05800,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2026-05-08
TRX-KLN-20260508-05800,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2026-05-08
TRX-KLN-20260508-05801,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2026-05-08
TRX-KLN-20260509-05802,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2026-05-09
TRX-KLN-20260509-05802,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2026-05-09
TRX-KLN-20260509-05803,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2026-05-09
TRX-KLN-20260509-05803,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-05-09
TRX-KLN-20260509-05804,RKK02,Rokok Gudang Garam Filter 12,1,25500.0,23000.0,25500.0,2026-05-09
TRX-KLN-20260509-05804,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-05-09
TRX-KLN-20260509-05804,MIE01,Indomie Goreng Spesial 85g,3,3100.0,2600.0,9300.0,2026-05-09
TRX-KLN-20260509-05804,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2026-05-09
TRX-KLN-20260509-05805,MIE01,Indomie Goreng Spesial 85g,2,3100.0,2600.0,6200.0,2026-05-09
TRX-KLN-20260509-05805,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2026-05-09
TRX-KLN-20260509-05805,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2026-05-09
TRX-KLN-20260509-05805,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2026-05-09
TRX-KLN-20260509-05806,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2026-05-09
TRX-KLN-20260509-05806,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2026-05-09
TRX-KLN-20260509-05807,SNK02,Oreo Chocolate Cream 133g,2,9500.0,7500.0,19000.0,2026-05-09
TRX-KLN-20260509-05808,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-05-09
TRX-KLN-20260509-05808,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2026-05-09
TRX-KLN-20260509-05809,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2026-05-09
TRX-KLN-20260509-05810,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-05-09
TRX-KLN-20260509-05811,MNM03,Kopi Kapal Api Mix Sachet,2,1500.0,1200.0,3000.0,2026-05-09
TRX-KLN-20260509-05811,MNM02,Teh Pucuk Harum 350ml,2,4000.0,3100.0,8000.0,2026-05-09
TRX-KLN-20260509-05812,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2026-05-09
TRX-KLN-20260509-05813,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2026-05-09
TRX-KLN-20260509-05814,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2026-05-09
TRX-KLN-20260509-05814,GLA01,Gula Pasir Gulaku 1kg,1,16000.0,14000.0,16000.0,2026-05-09
TRX-KLN-20260509-05815,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2026-05-09
TRX-KLN-20260509-05815,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2026-05-09
TRX-KLN-20260509-05815,MNM01,Aqua Air Mineral 600ml,1,4000.0,3000.0,4000.0,2026-05-09
TRX-KLN-20260509-05816,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2026-05-09
TRX-KLN-20260509-05816,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2026-05-09
TRX-KLN-20260509-05817,BMB01,Masako Rasa Ayam 100g,2,5500.0,4500.0,11000.0,2026-05-09
TRX-KLN-20260509-05817,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2026-05-09
TRX-KLN-20260509-05818,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2026-05-09
TRX-KLN-20260509-05818,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2026-05-09
TRX-KLN-20260509-05819,RKK01,Rokok Sampoerna A Mild 16,3,34500.0,31500.0,103500.0,2026-05-09
TRX-KLN-20260509-05819,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2026-05-09
TRX-KLN-20260509-05820,MNM03,Kopi Kapal Api Mix Sachet,3,1500.0,1200.0,4500.0,2026-05-09
TRX-KLN-20260509-05820,BMB01,Masako Rasa Ayam 100g,3,5500.0,4500.0,16500.0,2026-05-09
TRX-KLN-20260509-05820,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2026-05-09
TRX-KLN-20260509-05821,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2026-05-09
TRX-KLN-20260509-05822,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2026-05-09
TRX-KLN-20260509-05822,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-05-09
TRX-KLN-20260509-05823,MNM03,Kopi Kapal Api Mix Sachet,3,1500.0,1200.0,4500.0,2026-05-09
TRX-KLN-20260509-05823,RKK01,Rokok Sampoerna A Mild 16,3,34500.0,31500.0,103500.0,2026-05-09
TRX-KLN-20260509-05823,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2026-05-09
TRX-KLN-20260509-05824,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2026-05-09
TRX-KLN-20260509-05824,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2026-05-09
TRX-KLN-20260509-05824,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2026-05-09
TRX-KLN-20260509-05825,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2026-05-09
TRX-KLN-20260509-05826,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2026-05-09
TRX-KLN-20260509-05827,MNM03,Kopi Kapal Api Mix Sachet,1,1500.0,1200.0,1500.0,2026-05-09
TRX-KLN-20260509-05828,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2026-05-09
TRX-KLN-20260509-05829,TPG01,Tepung Segitiga Biru 1kg,2,12500.0,10500.0,25000.0,2026-05-09
TRX-KLN-20260509-05829,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2026-05-09
TRX-KLN-20260510-05830,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2026-05-10
TRX-KLN-20260510-05830,MYK01,Minyak Goreng Bimoli 1L,3,18500.0,16500.0,55500.0,2026-05-10
TRX-KLN-20260510-05831,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2026-05-10
TRX-KLN-20260510-05832,BMB01,Masako Rasa Ayam 100g,1,5500.0,4500.0,5500.0,2026-05-10
TRX-KLN-20260510-05833,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-05-10
TRX-KLN-20260510-05833,MNM02,Teh Pucuk Harum 350ml,2,4000.0,3100.0,8000.0,2026-05-10
TRX-KLN-20260510-05833,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2026-05-10
TRX-KLN-20260510-05834,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2026-05-10
TRX-KLN-20260510-05834,MYK01,Minyak Goreng Bimoli 1L,3,18500.0,16500.0,55500.0,2026-05-10
TRX-KLN-20260510-05834,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2026-05-10
TRX-KLN-20260510-05835,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2026-05-10
TRX-KLN-20260510-05835,MYK01,Minyak Goreng Bimoli 1L,3,18500.0,16500.0,55500.0,2026-05-10
TRX-KLN-20260510-05836,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2026-05-10
TRX-KLN-20260510-05837,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-05-10
TRX-KLN-20260510-05837,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2026-05-10
TRX-KLN-20260510-05838,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2026-05-10
TRX-KLN-20260510-05838,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2026-05-10
TRX-KLN-20260510-05839,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2026-05-10
TRX-KLN-20260510-05840,MIE01,Indomie Goreng Spesial 85g,3,3100.0,2600.0,9300.0,2026-05-10
TRX-KLN-20260510-05840,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2026-05-10
TRX-KLN-20260510-05841,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2026-05-10
TRX-KLN-20260510-05841,BMB01,Masako Rasa Ayam 100g,2,5500.0,4500.0,11000.0,2026-05-10
TRX-KLN-20260510-05841,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-05-10
TRX-KLN-20260510-05842,MIE02,Indomie Kuah Soto Ayam,1,3000.0,2500.0,3000.0,2026-05-10
TRX-KLN-20260510-05843,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2026-05-10
TRX-KLN-20260510-05844,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2026-05-10
TRX-KLN-20260510-05844,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-05-10
TRX-KLN-20260510-05845,MNM01,Aqua Air Mineral 600ml,1,4000.0,3000.0,4000.0,2026-05-10
TRX-KLN-20260510-05846,BRS01,Beras Premium C4 5kg,2,68000.0,62000.0,136000.0,2026-05-10
TRX-KLN-20260510-05846,MNM04,Le Minerale 600ml,2,4000.0,3000.0,8000.0,2026-05-10
TRX-KLN-20260510-05846,SNK03,Wafer Tango Cokelat 110g,1,7000.0,5200.0,7000.0,2026-05-10
TRX-KLN-20260510-05847,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-05-10
TRX-KLN-20260510-05847,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2026-05-10
TRX-KLN-20260511-05848,MNM02,Teh Pucuk Harum 350ml,3,4000.0,3100.0,12000.0,2026-05-11
TRX-KLN-20260511-05848,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2026-05-11
TRX-KLN-20260511-05848,RKK01,Rokok Sampoerna A Mild 16,1,34500.0,31500.0,34500.0,2026-05-11
TRX-KLN-20260511-05849,SNK01,Chitato Sapi Panggang 68g,2,8500.0,6800.0,17000.0,2026-05-11
TRX-KLN-20260511-05849,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2026-05-11
TRX-KLN-20260511-05850,TLR01,Telur Ayam Ras 1kg,2,29000.0,26000.0,58000.0,2026-05-11
TRX-KLN-20260511-05850,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2026-05-11
TRX-KLN-20260511-05850,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2026-05-11
TRX-KLN-20260511-05850,RKK02,Rokok Gudang Garam Filter 12,1,25500.0,23000.0,25500.0,2026-05-11
TRX-KLN-20260511-05851,MIE01,Indomie Goreng Spesial 85g,4,3100.0,2600.0,12400.0,2026-05-11
TRX-KLN-20260511-05851,SNK01,Chitato Sapi Panggang 68g,1,8500.0,6800.0,8500.0,2026-05-11
TRX-KLN-20260511-05851,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2026-05-11
TRX-KLN-20260511-05852,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2026-05-11
TRX-KLN-20260511-05852,RKK02,Rokok Gudang Garam Filter 12,2,25500.0,23000.0,51000.0,2026-05-11
TRX-KLN-20260511-05853,ROTI01,Roti Tawar Kupas Sari Roti,1,16000.0,13000.0,16000.0,2026-05-11
TRX-KLN-20260511-05854,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2026-05-11
TRX-KLN-20260511-05854,TLR01,Telur Ayam Ras 1kg,1,29000.0,26000.0,29000.0,2026-05-11
TRX-KLN-20260511-05855,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2026-05-11
TRX-KLN-20260511-05855,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-05-11
TRX-KLN-20260511-05856,GAS01,Gas LPG 3kg (Melon),1,21000.0,18500.0,21000.0,2026-05-11
TRX-KLN-20260511-05857,MYK01,Minyak Goreng Bimoli 1L,3,18500.0,16500.0,55500.0,2026-05-11
TRX-KLN-20260511-05857,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2026-05-11
TRX-KLN-20260511-05858,MNM02,Teh Pucuk Harum 350ml,3,4000.0,3100.0,12000.0,2026-05-11
TRX-KLN-20260511-05859,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-05-11
TRX-KLN-20260511-05859,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-05-11
TRX-KLN-20260512-05860,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2026-05-12
TRX-KLN-20260512-05860,MIE01,Indomie Goreng Spesial 85g,1,3100.0,2600.0,3100.0,2026-05-12
TRX-KLN-20260512-05861,RKK02,Rokok Gudang Garam Filter 12,1,25500.0,23000.0,25500.0,2026-05-12
TRX-KLN-20260512-05861,MIE03,Mie Sedaap Goreng,1,3000.0,2500.0,3000.0,2026-05-12
TRX-KLN-20260512-05862,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2026-05-12
TRX-KLN-20260512-05863,MIE01,Indomie Goreng Spesial 85g,2,3100.0,2600.0,6200.0,2026-05-12
TRX-KLN-20260512-05863,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2026-05-12
TRX-KLN-20260512-05863,BRS02,Beras Medium IR64 5kg,1,60000.0,54000.0,60000.0,2026-05-12
TRX-KLN-20260512-05863,MNM01,Aqua Air Mineral 600ml,3,4000.0,3000.0,12000.0,2026-05-12
TRX-KLN-20260512-05864,BRS01,Beras Premium C4 5kg,1,68000.0,62000.0,68000.0,2026-05-12
TRX-KLN-20260512-05864,MYK02,Minyak Goreng Kita 1L,1,15000.0,13500.0,15000.0,2026-05-12
TRX-KLN-20260512-05865,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-05-12
TRX-KLN-20260512-05866,KRT02,Sunlight Pencuci Piring 650ml,2,14000.0,12000.0,28000.0,2026-05-12
TRX-KLN-20260512-05866,MNM04,Le Minerale 600ml,1,4000.0,3000.0,4000.0,2026-05-12
TRX-KLN-20260512-05867,GAS01,Gas LPG 3kg (Melon),2,21000.0,18500.0,42000.0,2026-05-12
TRX-KLN-20260512-05867,MNM03,Kopi Kapal Api Mix Sachet,3,1500.0,1200.0,4500.0,2026-05-12
TRX-KLN-20260512-05867,KRT02,Sunlight Pencuci Piring 650ml,1,14000.0,12000.0,14000.0,2026-05-12
TRX-KLN-20260512-05867,MYK01,Minyak Goreng Bimoli 1L,2,18500.0,16500.0,37000.0,2026-05-12
TRX-KLN-20260512-05868,MNM04,Le Minerale 600ml,2,4000.0,3000.0,8000.0,2026-05-12
TRX-KLN-20260512-05869,GLA01,Gula Pasir Gulaku 1kg,2,16000.0,14000.0,32000.0,2026-05-12
TRX-KLN-20260512-05870,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2026-05-12
TRX-KLN-20260512-05870,KRT01,Rinso Anti Noda 770g,2,19000.0,16500.0,38000.0,2026-05-12
TRX-KLN-20260512-05870,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2026-05-12
TRX-KLN-20260512-05871,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2026-05-12
TRX-KLN-20260512-05872,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2026-05-12
TRX-KLN-20260513-05873,ROTI02,Susu UHT Ultramilk 250ml,1,7000.0,5500.0,7000.0,2026-05-13
TRX-KLN-20260513-05874,RKK02,Rokok Gudang Garam Filter 12,2,25500.0,23000.0,51000.0,2026-05-13
TRX-KLN-20260513-05874,TPG01,Tepung Segitiga Biru 1kg,1,12500.0,10500.0,12500.0,2026-05-13
TRX-KLN-20260513-05874,ROTI02,Susu UHT Ultramilk 250ml,2,7000.0,5500.0,14000.0,2026-05-13
TRX-KLN-20260513-05875,KRT01,Rinso Anti Noda 770g,1,19000.0,16500.0,19000.0,2026-05-13
TRX-KLN-20260513-05875,RKK02,Rokok Gudang Garam Filter 12,1,25500.0,23000.0,25500.0,2026-05-13
TRX-KLN-20260513-05876,MNM04,Le Minerale 600ml,3,4000.0,3000.0,12000.0,2026-05-13
TRX-KLN-20260513-05877,MYK02,Minyak Goreng Kita 1L,2,15000.0,13500.0,30000.0,2026-05-13
TRX-KLN-20260513-05878,MNM01,Aqua Air Mineral 600ml,4,4000.0,3000.0,16000.0,2026-05-13
TRX-KLN-20260513-05878,SNK02,Oreo Chocolate Cream 133g,1,9500.0,7500.0,9500.0,2026-05-13
TRX-KLN-20260513-05878,ROTI01,Roti Tawar Kupas Sari Roti,2,16000.0,13000.0,32000.0,2026-05-13
TRX-KLN-20260513-05879,BRS02,Beras Medium IR64 5kg,2,60000.0,54000.0,120000.0,2026-05-13
TRX-KLN-20260513-05879,RKK02,Rokok Gudang Garam Filter 12,3,25500.0,23000.0,76500.0,2026-05-13
TRX-KLN-20260513-05880,RKK01,Rokok Sampoerna A Mild 16,2,34500.0,31500.0,69000.0,2026-05-13
