transaction_code,product_code,product_name,category,quantity,price,buying_price,discount,subtotal
STRX-260613-1448,BMB01,Masako Ayam,Bumbu Dapur,2,4250,4500,750,8500
STRX-260613-1449,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260613-1449,SNK01,Chitato,Snack,2,2000,1800,0,4000
STRX-260613-1450,MIE04,Mie Sedap Cup Soto,Mie Instan,2,5500,4500,0,11000
STRX-260613-1450,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260613-1450,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260613-1451,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260613-1451,BMB01,Masako Ayam,Bumbu Dapur,4,5000,4500,0,20000
STRX-260613-1452,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260613-1452,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260613-1452,MIE02,Mie Sedap Goreng,Mie Instan,5,3000,2500,0,15000
STRX-260614-1453,MIE03,Mie Sedap Soto Ayam,Mie Instan,4,3500,2750,0,14000
STRX-260614-1454,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260614-1455,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260614-1455,MSC02,Milo Sachet,Minuman Sachet,4,1000,700,0,4000
STRX-260614-1456,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260614-1456,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
STRX-260614-1456,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260614-1457,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
STRX-260614-1457,MIE01,Indomie Goreng,Mie Instan,2,2850,2500,150,5700
STRX-260614-1458,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260614-1458,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260614-1458,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260614-1459,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260614-1460,SMB02,Minyak Goreng 1L,Sembako,1,15000,13500,0,15000
STRX-260614-1461,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260614-1461,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3150,2750,350,3150
STRX-260614-1461,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260614-1461,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260614-1462,MNM03,Fanta 390ml,Minuman,3,5000,4000,0,15000
STRX-260614-1462,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260614-1462,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260614-1463,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260614-1464,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260614-1465,MIE04,Mie Sedap Cup Soto,Mie Instan,2,5500,4500,0,11000
STRX-260614-1465,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260614-1466,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260614-1467,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260614-1467,KRT03,Sabun Cuci Baju,Kebutuhan RT,3,5000,4500,0,15000
STRX-260614-1467,MSC02,Milo Sachet,Minuman Sachet,3,850,700,150,2550
STRX-260614-1468,MIE03,Mie Sedap Soto Ayam,Mie Instan,3,3500,2750,0,10500
STRX-260614-1468,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,2,1500,1200,0,3000
STRX-260614-1468,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260614-1469,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,4,2000,1700,0,8000
STRX-260614-1469,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260614-1470,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260614-1471,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,1700,1700,300,3400
STRX-260614-1471,BMB01,Masako Ayam,Bumbu Dapur,4,5000,4500,0,20000
STRX-260614-1472,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
STRX-260614-1472,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260614-1472,MNM02,Teh Pucuk Harum,Minuman,2,3400,3000,600,6800
STRX-260614-1472,MNM03,Fanta 390ml,Minuman,2,5000,4000,0,10000
STRX-260614-1472,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,3,1500,1200,0,4500
STRX-260614-1473,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
STRX-260615-1474,MIE01,Indomie Goreng,Mie Instan,5,3000,2500,0,15000
STRX-260615-1475,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260615-1475,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260615-1475,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260615-1476,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260615-1476,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260615-1476,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260615-1476,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260615-1477,KRT02,Sunlight Cuci Piring,Kebutuhan RT,2,10000,9000,0,20000
STRX-260615-1477,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260615-1477,SMB04,Kecap Manis,Sembako,2,4000,3300,0,8000
STRX-260615-1477,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260615-1478,MNM02,Teh Pucuk Harum,Minuman,3,4000,3000,0,12000
STRX-260615-1478,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260615-1479,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260615-1479,MIE02,Mie Sedap Goreng,Mie Instan,2,2550,2500,450,5100
STRX-260615-1480,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260615-1480,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260615-1481,MSC02,Milo Sachet,Minuman Sachet,4,1000,700,0,4000
STRX-260615-1481,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260615-1482,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260615-1482,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260615-1482,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260615-1483,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260615-1483,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
STRX-260615-1483,MNM04,Pocari Sweat,Minuman,1,5000,4000,0,5000
STRX-260615-1484,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260615-1485,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260615-1485,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260615-1486,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260615-1486,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
STRX-260615-1486,PRW01,Shampoo Sachet,Perawatan Tubuh,1,950,500,50,950
STRX-260615-1486,MIE01,Indomie Goreng,Mie Instan,5,2700,2500,300,13500
STRX-260615-1487,MIE04,Mie Sedap Cup Soto,Mie Instan,1,5500,4500,0,5500
STRX-260615-1488,MNM03,Fanta 390ml,Minuman,2,5000,4000,0,10000
STRX-260615-1488,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260615-1488,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260615-1489,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260615-1489,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260615-1489,SNK01,Chitato,Snack,2,2000,1800,0,4000
STRX-260615-1490,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260615-1491,PRW01,Shampoo Sachet,Perawatan Tubuh,2,1000,500,0,2000
STRX-260615-1491,SNK03,Chocolatos,Snack,2,1500,1000,0,3000
STRX-260615-1492,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260615-1492,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260615-1492,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260615-1493,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260615-1493,MIE03,Mie Sedap Soto Ayam,Mie Instan,3,3500,2750,0,10500
STRX-260615-1494,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260615-1494,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260615-1494,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
STRX-260616-1495,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260616-1495,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260616-1495,MNM01,Aqua Botol 600ml,Minuman,2,3400,3000,600,6800
STRX-260616-1495,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260616-1496,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260616-1496,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260616-1497,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260616-1497,MIE04,Mie Sedap Cup Soto,Mie Instan,3,5500,4500,0,16500
STRX-260616-1498,MIE04,Mie Sedap Cup Soto,Mie Instan,1,5500,4500,0,5500
STRX-260616-1498,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260616-1498,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,4,1900,1700,100,7600
STRX-260616-1499,SNK03,Chocolatos,Snack,2,1500,1000,0,3000
STRX-260616-1499,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260616-1500,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,4,2000,1700,0,8000
STRX-260616-1500,MIE04,Mie Sedap Cup Soto,Mie Instan,2,5500,4500,0,11000
STRX-260616-1500,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260616-1501,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260616-1501,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260616-1502,PRW01,Shampoo Sachet,Perawatan Tubuh,2,1000,500,0,2000
STRX-260616-1502,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260616-1503,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260616-1504,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260616-1504,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260616-1504,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260616-1505,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260616-1505,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260616-1506,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
STRX-260616-1506,MIE04,Mie Sedap Cup Soto,Mie Instan,1,5500,4500,0,5500
STRX-260616-1506,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260616-1507,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260616-1507,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260616-1508,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260616-1508,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260616-1509,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260616-1510,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260616-1510,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260616-1510,SMB04,Kecap Manis,Sembako,2,4000,3300,0,8000
STRX-260616-1511,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,2,1500,1200,0,3000
STRX-260616-1512,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260616-1512,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260616-1512,KRT02,Sunlight Cuci Piring,Kebutuhan RT,2,8500,9000,1500,17000
STRX-260616-1513,MNM04,Pocari Sweat,Minuman,2,5000,4000,0,10000
STRX-260616-1513,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260616-1514,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260616-1514,SNK01,Chitato,Snack,3,2000,1800,0,6000
STRX-260616-1514,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260616-1514,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260617-1515,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260617-1515,MNM04,Pocari Sweat,Minuman,1,4250,4000,750,4250
STRX-260617-1515,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
STRX-260617-1515,SMB03,Tepung Beras,Sembako,2,4000,3300,0,8000
STRX-260617-1516,MNM02,Teh Pucuk Harum,Minuman,2,4000,3000,0,8000
STRX-260617-1517,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,4,2000,1700,0,8000
STRX-260617-1517,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260617-1517,MNM04,Pocari Sweat,Minuman,3,5000,4000,0,15000
STRX-260617-1518,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3325,2750,175,6650
STRX-260617-1518,MNM02,Teh Pucuk Harum,Minuman,2,4000,3000,0,8000
STRX-260617-1519,MIE01,Indomie Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260617-1519,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260617-1520,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260617-1520,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260617-1520,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260617-1520,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
STRX-260617-1520,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260617-1521,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260617-1522,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260617-1522,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
STRX-260617-1522,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260617-1522,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260617-1523,MIE03,Mie Sedap Soto Ayam,Mie Instan,3,3500,2750,0,10500
STRX-260617-1523,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260617-1523,GAS01,Gas LPG 3kg,Kebutuhan Dapur,2,23000,20000,0,46000
STRX-260617-1524,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,4750,4500,250,9500
STRX-260617-1524,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260617-1525,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260617-1525,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260617-1526,SMB02,Minyak Goreng 1L,Sembako,1,15000,13500,0,15000
STRX-260617-1526,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260617-1526,BMB01,Masako Ayam,Bumbu Dapur,4,5000,4500,0,20000
STRX-260617-1527,MIE02,Mie Sedap Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260617-1527,MIE03,Mie Sedap Soto Ayam,Mie Instan,3,3500,2750,0,10500
STRX-260617-1527,SNK03,Chocolatos,Snack,1,1275,1000,225,1275
STRX-260617-1527,MNM04,Pocari Sweat,Minuman,2,5000,4000,0,10000
STRX-260617-1527,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260617-1528,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260617-1528,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260618-1529,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
STRX-260618-1529,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260618-1529,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260618-1530,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260618-1530,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,5000,4500,0,10000
STRX-260618-1530,SNK02,Better Caramel,Snack,1,2000,1600,0,2000
STRX-260618-1530,MNM01,Aqua Botol 600ml,Minuman,2,3400,3000,600,6800
STRX-260618-1531,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260618-1531,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260618-1531,MNM03,Fanta 390ml,Minuman,1,5000,4000,0,5000
STRX-260618-1531,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260618-1532,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260618-1532,MIE03,Mie Sedap Soto Ayam,Mie Instan,1,3500,2750,0,3500
STRX-260618-1532,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260618-1533,PRW01,Shampoo Sachet,Perawatan Tubuh,3,1000,500,0,3000
STRX-260618-1533,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260618-1533,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260618-1534,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260618-1534,KRT02,Sunlight Cuci Piring,Kebutuhan RT,2,8500,9000,1500,17000
STRX-260618-1535,BMB01,Masako Ayam,Bumbu Dapur,5,5000,4500,0,25000
STRX-260618-1536,KRT03,Sabun Cuci Baju,Kebutuhan RT,3,5000,4500,0,15000
STRX-260618-1536,PRW01,Shampoo Sachet,Perawatan Tubuh,2,1000,500,0,2000
STRX-260618-1537,MNM03,Fanta 390ml,Minuman,2,5000,4000,0,10000
STRX-260618-1538,SMB04,Kecap Manis,Sembako,3,4000,3300,0,12000
STRX-260618-1538,PRW01,Shampoo Sachet,Perawatan Tubuh,3,1000,500,0,3000
STRX-260618-1539,MNM01,Aqua Botol 600ml,Minuman,3,4000,3000,0,12000
STRX-260618-1540,SMB01,Gula Pasir 1kg,Sembako,2,15500,13500,0,31000
STRX-260618-1540,MIE01,Indomie Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260618-1541,SNK01,Chitato,Snack,1,2000,1800,0,2000
STRX-260618-1541,MIE02,Mie Sedap Goreng,Mie Instan,1,3000,2500,0,3000
STRX-260618-1541,KRT01,Rinso Anti Noda Sachet,Kebutuhan RT,1,1500,1200,0,1500
STRX-260618-1541,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260618-1542,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260618-1542,KRT03,Sabun Cuci Baju,Kebutuhan RT,2,5000,4500,0,10000
STRX-260618-1542,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260618-1542,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260618-1543,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260618-1544,MNM03,Fanta 390ml,Minuman,2,5000,4000,0,10000
STRX-260618-1544,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260618-1544,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260618-1545,RKK01,Rokok Sampoerna,Rokok,4,27000,24000,0,108000
STRX-260618-1545,MNM01,Aqua Botol 600ml,Minuman,4,4000,3000,0,16000
STRX-260618-1546,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260618-1546,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260618-1547,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260618-1547,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260618-1547,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260618-1548,SNK03,Chocolatos,Snack,1,1500,1000,0,1500
STRX-260618-1548,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
STRX-260618-1548,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260618-1548,MNM01,Aqua Botol 600ml,Minuman,2,4000,3000,0,8000
STRX-260618-1549,MIE01,Indomie Goreng,Mie Instan,4,3000,2500,0,12000
STRX-260618-1549,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260618-1549,SNK01,Chitato,Snack,1,1700,1800,300,1700
STRX-260618-1549,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260619-1550,SMB04,Kecap Manis,Sembako,3,4000,3300,0,12000
STRX-260619-1550,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260619-1550,SMB01,Gula Pasir 1kg,Sembako,1,13175,13500,2325,13175
STRX-260619-1550,MIE04,Mie Sedap Cup Soto,Mie Instan,2,5500,4500,0,11000
STRX-260619-1551,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260619-1551,SMB04,Kecap Manis,Sembako,1,4000,3300,0,4000
STRX-260619-1551,MIE01,Indomie Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260619-1551,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260619-1552,SMB02,Minyak Goreng 1L,Sembako,3,15000,13500,0,45000
STRX-260619-1552,MIE03,Mie Sedap Soto Ayam,Mie Instan,2,3500,2750,0,7000
STRX-260619-1552,MIE04,Mie Sedap Cup Soto,Mie Instan,2,5500,4500,0,11000
STRX-260619-1553,SMB01,Gula Pasir 1kg,Sembako,2,15500,13500,0,31000
STRX-260619-1553,MIE03,Mie Sedap Soto Ayam,Mie Instan,4,3500,2750,0,14000
STRX-260619-1553,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260619-1554,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
STRX-260619-1554,BMB01,Masako Ayam,Bumbu Dapur,1,5000,4500,0,5000
STRX-260619-1554,RKK01,Rokok Sampoerna,Rokok,1,27000,24000,0,27000
STRX-260619-1555,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,4,2000,1700,0,8000
STRX-260619-1555,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260619-1555,MIE04,Mie Sedap Cup Soto,Mie Instan,2,5500,4500,0,11000
STRX-260619-1556,SMB04,Kecap Manis,Sembako,2,4000,3300,0,8000
STRX-260619-1556,MIE02,Mie Sedap Goreng,Mie Instan,2,3000,2500,0,6000
STRX-260619-1556,MSC02,Milo Sachet,Minuman Sachet,3,1000,700,0,3000
STRX-260619-1557,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260620-1558,MNM01,Aqua Botol 600ml,Minuman,1,4000,3000,0,4000
STRX-260620-1558,BMB01,Masako Ayam,Bumbu Dapur,3,5000,4500,0,15000
STRX-260620-1559,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260620-1559,MNM03,Fanta 390ml,Minuman,2,5000,4000,0,10000
STRX-260620-1559,RKK01,Rokok Sampoerna,Rokok,3,27000,24000,0,81000
STRX-260620-1559,MIE01,Indomie Goreng,Mie Instan,4,2700,2500,300,10800
STRX-260620-1560,KRT02,Sunlight Cuci Piring,Kebutuhan RT,1,9000,9000,1000,9000
STRX-260620-1560,MIE04,Mie Sedap Cup Soto,Mie Instan,1,5500,4500,0,5500
STRX-260620-1560,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260620-1561,MIE02,Mie Sedap Goreng,Mie Instan,3,3000,2500,0,9000
STRX-260620-1561,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,3,2000,1700,0,6000
STRX-260620-1562,SMB03,Tepung Beras,Sembako,1,4000,3300,0,4000
STRX-260620-1562,SNK01,Chitato,Snack,1,1700,1800,300,1700
STRX-260620-1562,SMB01,Gula Pasir 1kg,Sembako,1,15500,13500,0,15500
STRX-260620-1562,SMB02,Minyak Goreng 1L,Sembako,1,14250,13500,750,14250
STRX-260620-1563,SNK03,Chocolatos,Snack,2,1500,1000,0,3000
STRX-260620-1563,MSC02,Milo Sachet,Minuman Sachet,5,1000,700,0,5000
STRX-260620-1564,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,2,2000,1700,0,4000
STRX-260620-1564,PRW01,Shampoo Sachet,Perawatan Tubuh,1,1000,500,0,1000
STRX-260620-1564,MNM02,Teh Pucuk Harum,Minuman,1,4000,3000,0,4000
STRX-260620-1564,KRT03,Sabun Cuci Baju,Kebutuhan RT,1,5000,4500,0,5000
STRX-260620-1565,RKK01,Rokok Sampoerna,Rokok,2,27000,24000,0,54000
STRX-260620-1566,RKK01,Rokok Sampoerna,Rokok,4,27000,24000,0,108000
STRX-260620-1566,MIE01,Indomie Goreng,Mie Instan,3,2850,2500,150,8550
STRX-260620-1566,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260620-1567,MSC02,Milo Sachet,Minuman Sachet,1,1000,700,0,1000
STRX-260620-1567,SMB03,Tepung Beras,Sembako,1,3600,3300,400,3600
STRX-260620-1567,BMB01,Masako Ayam,Bumbu Dapur,2,5000,4500,0,10000
STRX-260620-1568,MNM04,Pocari Sweat,Minuman,2,5000,4000,0,10000
STRX-260620-1568,MIE04,Mie Sedap Cup Soto,Mie Instan,1,5500,4500,0,5500
STRX-260620-1569,SMB04,Kecap Manis,Sembako,3,4000,3300,0,12000
STRX-260620-1569,MSC01,Kopi Sachet Gula Aren,Minuman Sachet,1,2000,1700,0,2000
STRX-260620-1569,SMB02,Minyak Goreng 1L,Sembako,2,15000,13500,0,30000
STRX-260620-1570,MSC02,Milo Sachet,Minuman Sachet,2,1000,700,0,2000
